# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
5.784452541554797e-05 5.186611307323801e-22
5.9193261823375433e-05 5.686475707950381e-22
6.057344614930286e-05 6.234460576648506e-22
6.198581165117595e-05 6.835190275929445e-22
6.34311086839044e-05 7.49373237718638e-22
6.491010509810695e-05 8.215639962981411e-22
6.642358664805138e-05 9.00699794053314e-22
6.797235740910648e-05 9.874473743455077e-22
6.955724020492732e-05 1.082537283273981e-21
7.117907704460117e-05 1.18676994471816e-21
7.283872956998614e-05 1.3010223091751834e-21
7.453707951348025e-05 1.4262551302094972e-21
7.627502916646401e-05 1.5635209267870644e-21
7.805350185866558e-05 1.7139726953084445e-21
7.987344244870308e-05 1.8788734410833165e-21
8.173581782606456e-05 2.0596066048099296e-21
8.364161742479263e-05 2.2576874673087977e-21
8.559185374914618e-05 2.4747756223420462e-21
8.758756291151902e-05 2.712688615847846e-21
8.96298051829007e-05 2.9734168590905008e-21
9.17196655561724e-05 3.2591399320462675e-21
9.385825432253677e-05 3.5722444038287876e-21
9.604670766138824e-05 3.915343309270055e-21
9.828618824393714e-05 4.291297430901054e-21
0.00010057788585090809 4.70323855078174e-21
0.00010292301800464121 5.154594849351916e-21
0.00010532283061593165 5.649118644987991e-21
0.00010777859864595113 6.1909166834250066e-21
0.00011029162678360347 6.78448320579717e-21
0.00011286325013867351 7.434736040628536e-21
0.00011549483495113791 8.147055989701019e-21
0.00011818777931701482 8.927329796145561e-21
0.0001209435139311377 9.781997011751157e-21
0.00012376350284724815 1.071810110049543e-20
0.00012664924425581149 1.1743345148918321e-20
0.00012960227127996844 1.2866152580821884e-20
0.00013262415279004548 1.409573330478732e-20
0.00013571649423705693 1.544215575917208e-20
0.0001388809385056415 1.691642535434759e-20
0.00014211916678688624 1.853056984981676e-20
0.00014543289947150178 2.0297732247349343e-20
0.0001488238970638237 2.2232271821732738e-20
0.00015229396111712465 2.4349873955693533e-20
0.00015584493519073535 2.666766950258546e-20
0.00015947870582948208 2.920436443830503e-20
0.00016319720356596128 3.198038062954332e-20
0.00016700240394618395 3.501800859129207e-20
0.00017089632857913436 3.8341573174000286e-20
0.000174881046210801 4.1977613176316794e-20
0.00017895867382325032 4.59550759411278e-20
0.0001831313777593269 5.03055280570738e-20
0.00018740137487357792 5.506338336241662e-20
0.00019177093371001327 6.026614948987489e-20
0.000196242375707327 6.59546943025829e-20
0.00020081807643222024 7.217353357711776e-20
0.00020550046684148122 7.897114141800014e-20
0.0002102920345734925 8.640028490470907e-20
0.0002151953252698519 9.451838454410328e-20
0.00022021294392780895 1.0338790220462353e-19
0.00022534755628423554 1.130767581502378e-19
0.0002306018902318662 1.236587789742612e-19
0.00023597873726856003 1.3521417813665474e-19
0.0002414809539803547 1.4783007093819108e-19
0.0002471114635590999 1.6160102568574108e-19
0.00025287325735547713 1.7662965286010284e-19
0.00025876939646823026 1.930272340270151e-19
0.00026480301337045197 2.1091439218060604e-19
0.000270977313573789 2.304218052052016e-19
0.00027729557733145163 2.5169096388290175e-19
0.00028376116138093086 2.7487497586374577e-19
0.0002903775007273506 3.0013941679671176e-19
0.00029714811046840066 3.276632295078048e-19
0.00030407658766182135 3.576396719140882e-19
0.00031116661323643183 3.9027731409110847e-19
0.0003184219539477161 4.2580108414202804e-19
0.00032584646437900766 4.644533626661896e-19
0.00033344408898933415 5.064951244023531e-19
0.0003412188642090111 5.522071253827422e-19
0.0003491749205840977 6.018911333590345e-19
0.0003573164849708539 6.558711977558168e-19
0.0003656478827813646 7.14494955312572e-19
0.0003741735402815245 7.781349659548461e-19
0.0003828979869426037 8.47190072781472e-19
0.000391825857847644 9.220867780935465e-19
0.000400961896153964 1.0032806269076391e-18
0.0004103109556130814 1.0912575873058147e-18
0.0004198780031493915 1.186535415461258e-18
0.00042966812149897106 1.2896649920243486e-18
0.000439686511909911 1.4012316138418285e-18
0.0004499384969056106 1.5218562240089818e-18
