# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
2.2954131265091837e-06 3.073640478877058e-38 3.9682249401364135e-38 9.488647758316308e-38 2.8277675461965116e-37 6.628645317699803e-36 6.812039330103492e-34 4.2260887525688e-32 6.90170599418529e-32
2.3489343064737076e-06 3.0103996977684263e-38 3.8891379091688296e-38 9.337206541118178e-38 2.8124313640946197e-37 6.771415434526582e-36 6.991389841664865e-34 4.445534606459136e-32 7.348882905549264e-32
2.403703417223201e-06 2.9484752031178287e-38 3.811659650054385e-38 9.188619292215312e-38 2.7977680665083963e-37 6.917949053224376e-36 7.176176534639759e-34 4.6784392356471513e-32 7.82698046350835e-32
2.4597495562335635e-06 2.887839357708787e-38 3.7357569891690235e-38 9.042832118676985e-38 2.7837767700062325e-37 7.06832216165383e-36 7.36660039347109e-34 4.925702379536586e-32 8.338186847169333e-32
2.5171024994342686e-06 2.828465108708063e-38 3.661397444119054e-38 8.899792212077644e-38 2.770456966699701e-37 7.222612821045146e-36 7.562871459939448e-34 5.188286636437121e-32 8.88484630342482e-32
2.575792717027583e-06 2.770325975234939e-38 3.5885492092163416e-38 8.75944782708769e-38 2.757808529656233e-37 7.380901270491283e-36 7.765209304807456e-34 5.467221947612541e-32 9.469470296285107e-32
2.635851389676631e-06 2.713396036196566e-38 3.517181141260915e-38 8.62174826051622e-38 2.745831718649266e-37 7.543270030781611e-36 7.973843526544312e-34 5.763610402805993e-32 1.0094749477595638e-31
2.6973104250709106e-06 2.657649918383268e-38 3.4472627456245945e-38 8.48664383079686e-38 2.7345271862510944e-37 7.709804007197323e-36 8.189014278805619e-34 6.078631389993936e-32 1.0763566487277214e-31
2.760202474878063e-06 2.603062784818535e-38 3.3787641626290427e-38 8.354085857907943e-38 2.723895984273418e-37 7.880590590965193e-36 8.41097282845566e-34 6.413547114141119e-32 1.14790096942907e-31
2.8245609520908932e-06 2.549610323357993e-38 3.311656154212142e-38 8.224026643718363e-38 2.713939570560227e-37 8.055719759147185e-36 8.639982146036407e-34 6.769708511139617e-32 1.2244387903278448e-31
2.8904200487788716e-06 2.497268735532115e-38 3.245910090876392e-38 8.09641945275084e-38 2.7046598161374973e-37 8.235284172828579e-36 8.876317530715512e-34 7.148561585230915e-32 1.3063246123206244e-31
2.9578147542535346e-06 2.446014725627532e-38 3.181497938913437e-38 7.971218493354427e-38 2.6960590127235634e-37 8.419379273553357e-36 9.120267271880645e-34 7.55165420010567e-32 1.393938246306793e-31
3.026780873657441e-06 2.3958254900014593e-38 3.1183922478987493e-38 7.84837889927819e-38 2.6881398806037827e-37 8.608103378041367e-36 9.372133349693067e-34 7.980643356034681e-32 1.4876866231358583e-31
3.097355046986562e-06 2.3466787066246425e-38 3.0565661384507937e-38 7.727856711638489e-38 2.6809055768723837e-37 8.801557771304634e-36 9.632232177069155e-34 8.437302987787766e-32 1.5880057341388714e-31
3.1695747685562034e-06 2.2985525248477258e-38 2.995993290248954e-38 7.609608861271906e-38 2.6743597040438733e-37 8.999846798357705e-36 9.90089538572456e-34 8.923532320420758e-32 1.6953627093036526e-31
3.2434784069208122e-06 2.2514255553862016e-38 2.936647930304787e-38 7.493593151466813e-38 2.66850631903559e-37 9.203077954788592e-36 1.0178470659095192e-33 9.441364822841007e-32 1.810258045219306e-31
3.319105225258239e-06 2.205276860519222e-38 2.8785048214811705e-38 7.379768241066047e-38 2.663349942522216e-37 9.411361976520193e-36 1.0465322615139222e-33 9.992977801767146e-32 1.9332279921789132e-31
3.3964954022292982e-06 2.1600859444979146e-38 2.821539251254068e-38 7.26809362793376e-38 2.658895568662112e-37 9.624812929146381e-36 1.076183374223012e-33 1.0580702681796177e-31 2.0648471111774367e-31
3.4756900533236943e-06 2.1158327441584747e-38 2.7657270207117615e-38 7.158529632779461e-38 2.6551486751942817e-37 9.84354829727178e-36 1.1068405391569385e-33 1.1207036020661394e-31 2.2057310162278217e-31
3.5567312527036693e-06 2.0724976197356757e-38 2.711044433786483e-38 7.051037383332649e-38 2.6521152339036362e-37 1.0067689074318946e-35 1.138545882978354e-33 1.187465131203299e-31 2.356539310285481e-31
3.6396620555569646e-06 2.0300613458725167e-38 2.657468286713514e-38 6.945578798861429e-38 2.649801721450981e-37 1.029735985329173e-35 1.1713436355621225e-33 1.2586411632247164e-31 2.5179787330291834e-31
3.7245265209709786e-06 1.9885051028218971e-38 2.6049758577129053e-38 6.84211657502862e-38 2.6482151305625712e-37 1.0532688918998302e-35 1.2052802484937244e-33 1.3345383191179784e-31 2.6908065334497147e-31
3.811369735340273e-06 1.947810467835983e-38 2.5535448968890903e-38 6.740614169079352e-38 2.6473629815726792e-37 1.0773808342244325e-35 1.2404045208439342e-33 1.4154849851877524e-31 2.8758340837787086e-31
3.900237836319859e-06 1.9079594067393927e-38 2.5031536163437484e-38 6.641035785353884e-38 2.6472533343108045e-37 1.1020854076504965e-35 1.2767677326984676e-33 1.501832868818062e-31 3.0739307523179586e-31
3.991178037336996e-06 1.868934265682355e-38 2.453780680497376e-38 6.543346361119837e-38 2.6478948003232394e-37 1.1273966057575859e-35 1.3144237869545468e-33 1.5939586654513982e-31 3.286028053445281e-31
4.0842386526745176e-06 1.830717763069655e-38 2.405405196615175e-38 6.44751155271805e-38 2.6492965554166993e-37 1.1533288306689974e-35 1.3534293599320871e-33 1.692265844731548e-31 3.5131240935020117e-31
4.179469123139017e-06 1.7932929816619282e-38 2.358006705532846e-38 6.353497722016497e-38 2.6514683525095118e-37 1.1798969037568583e-35 1.393844061385521e-33 1.7971865643413186e-31 3.75628833793921e-31
4.2769200423275275e-06 1.7566433608453553e-38 2.3115651725780946e-38 6.261271923166802e-38 2.6544205347733574e-37 1.2071160767854417e-35 1.4357306045433019e-33 1.9091837206462878e-31 4.016666716062096e-31
4.376643183506652e-06 1.7207526890663683e-38 2.266060978683679e-38 6.170801889658034e-38 2.6581640490460762e-37 1.2350020435352572e-35 1.479154986846329e-33 2.0287531459458005e-31 4.295487093054815e-31
4.478691527118417e-06 1.6856050964276921e-38 2.2214749116878907e-38 6.082056021662661e-38 2.662710459493171e-37 1.2635709519482148e-35 1.5241866821037149e-33 2.1564259628099133e-31 4.594065134522407e-31
4.583119288927478e-06 1.65118504744222e-38 2.1777881578185698e-38 5.995003373669679e-38 2.66807196149276e-37 1.292839416832065e-35 1.5708988448351464e-33 2.2927711067372052e-31 4.913810588784282e-31
4.689981948824612e-06 1.6174773339415229e-38 2.1349822933566547e-38 5.909613642400004e-38 2.6742613957155267e-37 1.3228245331602892e-35 1.6193685276235152e-33 2.438398029173968e-31 5.256234018932269e-31
4.799336280301815e-06 1.5844670681354685e-38 2.0930392764755535e-38 5.825857154999447e-38 2.6812922623678736e-37 1.353543890001982e-35 1.6696769123599237e-33 2.5939595938221833e-31 5.622954022666678e-31
4.911240380614659e-06 1.5521396758198907e-38 2.051941439252523e-38 5.743704857504731e-38 2.6891787355630617e-37 1.3850155851148655e-35 1.7219095563259035e-33 2.760155180002472e-31 6.015704952488154e-31
