# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
3.319024859237661e-05 2.4983641113542116e-31
3.357476692584877e-05 2.585900338198879e-31
3.3963740011998057e-05 2.6765089431874613e-31
3.435721946038323e-05 2.7702979118236e-31
3.475525747847376e-05 2.8673789583285607e-31
3.5157906878577546e-05 2.967867700631199e-31
3.5565221084847914e-05 3.0718838173913015e-31
3.5977254140371655e-05 3.1795511734575133e-31
3.639406071434042e-05 3.2909977884187013e-31
3.681569610930314e-05 3.4063565771753527e-31
3.724221626850491e-05 3.525764930352585e-31
3.7673677783308445e-05 3.6493650634262475e-31
3.811013790070357e-05 3.7773041861872755e-31
3.855165453090255e-05 3.909734678166711e-31
3.899828625502337e-05 4.046813987953221e-31
3.9450092332863235e-05 4.188705541680658e-31
3.990713271076016e-05 4.3355783855591335e-31
4.0369468029547605e-05 4.487607445731985e-31
4.083715963260001e-05 4.644973790547019e-31
4.1310269573972e-05 4.807864846269888e-31
4.17888606266319e-05 4.9764744115043995e-31
4.2272996290790127e-05 5.1510031739635375e-31
4.276274080232545e-05 5.331659230927592e-31
4.325815914130667e-05 5.518657734870302e-31
4.375931704061527e-05 5.712221391704123e-31
4.426628099466649e-05 5.912580726007621e-31
4.477911826823201e-05 6.119974224483203e-31
4.5297896905364855e-05 6.3346484290367685e-31
4.582268573842707e-05 6.556859439438465e-31
4.63535543972236e-05 6.786871874426927e-31
4.689057331823952e-05 7.024959641106358e-31
4.743381375398671e-05 7.27140626103218e-31
4.7983347782457284e-05 7.526504884737081e-31
4.853924831668709e-05 7.79055898887245e-31
4.910158911443003e-05 8.063883434575984e-31
4.9670444787943887e-05 8.3468036658815e-31
5.0245890813891034e-05 8.639656548008814e-31
5.0828003543351446e-05 8.942790584736921e-31
5.141686021195416e-05 9.256565987807363e-31
5.2012538950124536e-05 9.581357015557389e-31
5.26151187934508e-05 9.917550333617008e-31
5.3224679693170735e-05 1.0265546174642694e-30
5.384130252677918e-05 1.0625758028446692e-30
5.446506910876021e-05 1.0998614977463207e-30
5.509606220144084e-05 1.1384561125562906e-30
5.573436552597329e-05 1.1784055831314194e-30
5.63800637734427e-05 1.2197573537720708e-30
5.703324261610415e-05 1.2625607285144053e-30
5.769398871874994e-05 1.3068666300567357e-30
5.836238975020779e-05 1.35272772563439e-30
5.9038534394974235e-05 1.400198631930057e-30
5.972251236497969e-05 1.4493358018941295e-30
6.041441441149292e-05 1.5001976898152526e-30
6.111433233716159e-05 1.5528448431212508e-30
6.182235900819225e-05 1.6073397735831796e-30
6.253858836667339e-05 1.6637474231973003e-30
6.326311544303791e-05 1.7221348947188638e-30
6.39960363686739e-05 1.782571494841361e-30
6.473744838867768e-05 1.845129099043892e-30
6.548744987475777e-05 1.909882216513007e-30
6.624614033828647e-05 1.9769078565639333e-30
6.701362044350276e-05 2.046285727592449e-30
6.778999202086991e-05 2.118098022116894e-30
6.857535808058476e-05 2.1924302160697883e-30
6.936982282624667e-05 2.2693708122952584e-30
7.01734916686828e-05 2.3490112780125976e-30
7.098647123993424e-05 2.4314462849319044e-30
7.180886940740437e-05 2.5167738215548568e-30
7.264079528817007e-05 2.6050946522302628e-30
7.348235926346114e-05 2.696514188989915e-30
7.433367299330386e-05 2.7911411245153608e-30
7.519484943133782e-05 2.8890878902206117e-30
7.606600283980202e-05 2.990470854403922e-30
7.694724880469551e-05 3.0954104601462886e-30
7.783870425111373e-05 3.2040306742756484e-30
7.874048745876149e-05 3.316460654120054e-30
7.965271807764822e-05 3.432834245319258e-30
8.057551714396117e-05 3.553289627329923e-30
8.150900709612633e-05 3.6779698149846046e-30
8.245331179105308e-05 3.807022827748213e-30
8.340855652056777e-05 3.9406014778924445e-30
8.437486802803788e-05 4.078863425427586e-30
8.535237452518762e-05 4.221973713631906e-30
8.634120570911115e-05 4.3701021386720794e-30
8.734149277947868e-05 4.523424434082815e-30
8.835336845594601e-05 4.682122478435793e-30
8.937696699576319e-05 4.846384449540634e-30
9.041242421158814e-05 5.0164031075119214e-30
