# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
4.405694727865647e-07 1.2912677420255364e-39
4.4158519200009826e-07 1.2986757911454627e-39
4.426032529226789e-07 1.3061315971789608e-39
4.43623660953046e-07 1.3136354799348624e-39
4.446464215023816e-07 1.3211877613981545e-39
4.4567153999434687e-07 1.3287887657451257e-39
4.466990218651033e-07 1.3364388193585358e-39
4.4772887256334815e-07 1.3441382508429725e-39
4.487610975503404e-07 1.3518873910402529e-39
4.49795702299927e-07 1.3596865588488075e-39
4.508326922985785e-07 1.3675360334571907e-39
4.5187207304541053e-07 1.3754362198157465e-39
4.529138500522205e-07 1.3833874577835223e-39
4.539580288435094e-07 1.3913900895334495e-39
4.5500461495651756e-07 1.399444459568447e-39
4.5605361394125127e-07 1.4075509147375542e-39
4.5710503136050926e-07 1.4157098042521831e-39
4.58158872789919e-07 1.4239214797025471e-39
4.592151438179587e-07 1.4321862950741133e-39
4.602738500459942e-07 1.4405045656004984e-39
4.613349970883015e-07 1.4488766797871814e-39
4.6239859057210287e-07 1.4573030084815295e-39
4.63464636137594e-07 1.4657839153626261e-39
4.6453313943797114e-07 1.4743197634423484e-39
4.656041061394674e-07 1.4829109093903412e-39
4.666775419213756e-07 1.491557738833728e-39
4.6775345247608574e-07 1.500260611562511e-39
4.688318435091075e-07 1.509019895600469e-39
4.699127207391085e-07 1.517835990510124e-39
4.7099608989793653e-07 1.526709277624646e-39
4.7208195673065695e-07 1.5356401408768908e-39
4.7317032699558025e-07 1.5446289668173775e-39
4.7426120646428946e-07 1.553676144632409e-39
4.7535460092167787e-07 1.562782066162385e-39
4.764505161659717e-07 1.5719471259201286e-39
4.775489580087686e-07 1.581171692769147e-39
4.786499322750609e-07 1.5904561367531182e-39
4.797534448032732e-07 1.5998009155543358e-39
4.808595014452903e-07 1.6092064344702305e-39
4.819681080664856e-07 1.6186731015623817e-39
4.830792705457586e-07 1.6282013276757087e-39
4.841929947755587e-07 1.6377915264576712e-39
4.853092866619239e-07 1.6474441143777335e-39
4.864281521245047e-07 1.6571595107468352e-39
4.875495970966019e-07 1.666938137737117e-39
4.886736275251955e-07 1.676780420401705e-39
4.89800249370973e-07 1.6866867866946283e-39
4.909294686083682e-07 1.6966576674909622e-39
4.920612912255844e-07 1.706693496606985e-39
4.93195723224635e-07 1.716794710820612e-39
4.943327706213666e-07 1.7269617498918258e-39
4.954724394454991e-07 1.7371950565833994e-39
4.9661473574065e-07 1.747495076681618e-39
4.977596655643729e-07 1.7578621893387463e-39
4.98907234988187e-07 1.7682969014783592e-39
5.00057450097606e-07 1.778799679637697e-39
5.012103169921781e-07 1.7893709818182486e-39
5.023658417855094e-07 1.8000112691490285e-39
5.035240306053045e-07 1.8107210059082853e-39
5.046848895933918e-07 1.821500659545217e-39
5.058484249057623e-07 1.832350700701973e-39
5.070146427125992e-07 1.8432716032357123e-39
5.081835491983081e-07 1.8542638442408244e-39
5.093551505615565e-07 1.865327904071392e-39
5.105294530152987e-07 1.876464266363671e-39
5.117064627868169e-07 1.8876734180588732e-39
5.128861861177458e-07 1.8989558494259623e-39
5.140686292641133e-07 1.910312054084746e-39
5.152537984963705e-07 1.9217425290290418e-39
5.164417000994213e-07 1.933247774649988e-39
5.176323403726638e-07 1.9448282947596293e-39
5.188257256300148e-07 1.9564845966145055e-39
5.200218621999518e-07 1.9682171909395835e-39
5.212207564255382e-07 1.9800265919521704e-39
5.224224146644646e-07 1.9919133173861605e-39
5.236268432890787e-07 2.0038778885163473e-39
5.248340486864163e-07 2.0159208301828974e-39
5.260440372582429e-07 2.028042666137526e-39
5.272568154210782e-07 2.0402439275198974e-39
5.2847238960624e-07 2.052525155217946e-39
5.296907662598685e-07 2.064886888570829e-39
5.309119518429686e-07 2.077329670608004e-39
5.321359528314408e-07 2.0898540480747387e-39
5.333627757161127e-07 2.102460571457808e-39
5.345924270027802e-07 2.115149795011463e-39
5.358249132122339e-07 2.127922276783437e-39
5.370602408803025e-07 2.140778578641286e-39
5.382984165578779e-07 2.1537192662987525e-39
5.395394468109599e-07 2.1667449093424844e-39
5.407833382206812e-07 2.1798560812587643e-39
5.420300973833505e-07 2.1930533594605767e-39
5.432797309104842e-07 2.2063373253147873e-39
5.445322454288379e-07 2.2197085641694625e-39
