# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
5.905698497903673e-06 1.6634759128565397e-40
6.043399179524854e-06 1.625712931300142e-40
6.184310569875183e-06 1.588704229542028e-40
6.32850753169624e-06 1.552626537361307e-40
6.47606667327258e-06 1.5173188441848986e-40
6.627066389131828e-06 1.4828469040607493e-40
6.781586901693754e-06 1.4491587499756214e-40
6.939710303890459e-06 1.4162066768573503e-40
7.101520602780329e-06 1.3840463089632565e-40
7.267103764178904e-06 1.3526164705468466e-40
7.436547758330399e-06 1.321895489854676e-40
7.609942606644117e-06 1.2918749674098078e-40
7.787380429520604e-06 1.2625466467543728e-40
7.968955495292936e-06 1.2338829575607503e-40
8.15476427030917e-06 1.2058838895667056e-40
8.344905470182516e-06 1.17852708532972e-40
8.539480112236516e-06 1.15178752419611e-40
8.738591569173047e-06 1.1256776539556005e-40
8.942345623991688e-06 1.1001525658170055e-40
9.150850526189614e-06 1.0751956977523015e-40
9.364217049271877e-06 1.050830829293038e-40
9.58255854960264e-06 1.0270272490060877e-40
9.805991026628606e-06 1.003746586573315e-40
1.0034633184506672e-05 9.810197396683598e-41
1.0268606495168497e-05 9.58805296042388e-41
1.0508035262855554e-05 9.371080587816801e-41
1.07530466901589e-05 9.158938795208947e-41
1.1003770945598772e-05 8.951784728081682e-41
1.1260341232779899e-05 8.749364390539249e-41
1.1522893861159297e-05 8.551618959090723e-41
1.1791568318464117e-05 8.358345987470058e-41
1.206650734479802e-05 8.16957327693281e-41
1.2347857008475478e-05 7.985111842512599e-41
1.263576678362426e-05 7.804905751946175e-41
1.293038962959737e-05 7.628847387783113e-41
1.3231882072236462e-05 7.456854262420247e-41
1.3540404287030327e-05 7.288774725928724e-41
1.3856120184212054e-05 7.124621082401658e-41
1.4179197495840522e-05 6.964231118211721e-41
1.4509807864912299e-05 6.807543034242612e-41
1.484812693655133e-05 6.654471242949227e-41
1.5194334451324849e-05 6.504933155668482e-41
1.5548614340735104e-05 6.358858099286367e-41
1.5911154824937624e-05 6.216156966512021e-41
1.6282148512737936e-05 6.076758139729197e-41
1.6661792503919872e-05 5.940590301748907e-41
1.7050288493959805e-05 5.807574683264713e-41
1.7447842881182494e-05 5.677642968023386e-41
1.785466687641539e-05 5.550740676310082e-41
1.8270976615199758e-05 5.426780514187912e-41
1.869699327261814e-05 5.305703336532811e-41
1.91329431807992e-05 5.187442213506719e-41
1.957905794916243e-05 5.071950571145684e-41
2.003557458746648e-05 4.959146488030643e-41
2.0502735631726606e-05 4.848978365708995e-41
2.0980789273068064e-05 4.741381708583458e-41
2.1469989489583918e-05 4.636316449408003e-41
2.1970596181267336e-05 4.5337102965344584e-41
2.2482875308090033e-05 4.433512806788358e-41
2.3007099031300245e-05 4.335671635646302e-41
2.354354585801526e-05 4.240138605224981e-41
2.4092500789185385e-05 4.1468566981482415e-41
2.4654255471007912e-05 4.055780780483238e-41
2.5229108349871537e-05 3.9668606878483796e-41
2.5817364830913554e-05 3.8800491335772267e-41
2.641933744027406e-05 3.795304460167836e-41
2.7035345991133382e-05 3.712576200187767e-41
2.7665717753620915e-05 3.6318224972677546e-41
2.8310787628685666e-05 3.553001510273549e-41
2.8970898326020842e-05 3.476070499036555e-41
2.964640054613707e-05 3.4009895881497236e-41
3.033765316668089e-05 3.32771847152421e-41
3.104502343309761e-05 3.2562169508595743e-41
3.176888715373972e-05 3.186451672029719e-41
3.25096288995246e-05 3.118382156544602e-41
3.326764220824756e-05 3.0519720797851393e-41
3.4043329793658724e-05 2.987189892051373e-41
3.483710375941493e-05 2.923998866824665e-41
3.5649385818020195e-05 2.8623659676119365e-41
3.648060751487119e-05 2.802259362787127e-41
3.73312104575266e-05 2.743647227837596e-41
3.820164655032238e-05 2.686498896672896e-41
3.90923782344573e-05 2.630784814237706e-41
4.0003878733676586e-05 2.576475398171771e-41
4.093663230568398e-05 2.523542493879861e-41
4.1891134499415887e-05 2.471958529287943e-41
4.2867892418314344e-05 2.4216967771850355e-41
4.386742498973848e-05 2.3727308635663447e-41
4.489026324065786e-05 2.325035750046229e-41
4.5936950579773975e-05 2.278586813983543e-41
4.700804308621986e-05 2.2333600584793577e-41
4.8104109804991236e-05 2.1893322618685547e-41
4.922573304926602e-05 2.1464793909418173e-41
5.0373508709772956e-05 2.1047844086620242e-41
5.154804657137365e-05 2.0642215006627128e-41
5.27499706370262e-05 2.024771647971481e-41
5.397991945930254e-05 1.9864152594218648e-41
5.5238546479635675e-05 1.9491330752914282e-41
5.6526520375476976e-05 1.9129066857839578e-41
5.784452541554797e-05 1.8777182348716597e-41
5.9193261823375433e-05 1.8435508626147986e-41
6.057344614930286e-05 1.8103877431943163e-41
6.198581165117595e-05 1.7782133219468398e-41
6.34311086839044e-05 1.7470121802746998e-41
6.491010509810695e-05 1.7167701046943664e-41
6.642358664805138e-05 1.6874729716619582e-41
6.797235740910648e-05 1.659107729707647e-41
6.955724020492732e-05 1.6316618102815045e-41
7.117907704460117e-05 1.6051233406777684e-41
7.283872956998614e-05 1.57948116228162e-41
7.453707951348025e-05 1.5547247388732553e-41
7.627502916646401e-05 1.5308443513860337e-41
7.805350185866558e-05 1.5078308576023096e-41
7.987344244870308e-05 1.4856757857306949e-41
8.173581782606456e-05 1.4643716933124393e-41
8.364161742479263e-05 1.44391164768921e-41
8.559185374914618e-05 1.4242893988476504e-41
8.758756291151902e-05 1.4054996557916342e-41
8.96298051829007e-05 1.3875378935352388e-41
9.17196655561724e-05 1.370400351815311e-41
9.385825432253677e-05 1.354084312860975e-41
9.604670766138824e-05 1.3385876711477622e-41
9.828618824393714e-05 1.3239094091070921e-41
0.00010057788585090809 1.310049407470894e-41
0.00010292301800464121 1.297008556405746e-41
0.00010532283061593165 1.284788713257253e-41
0.00010777859864595113 1.2733928299585794e-41
0.00011029162678360347 1.2628249525472214e-41
0.00011286325013867351 1.2530902788615713e-41
0.00011549483495113791 1.2441952080502688e-41
0.00011818777931701482 1.2361473942016816e-41
0.0001209435139311377 1.2289558059904461e-41
0.00012376350284724815 1.222630788820532e-41
0.00012664924425581149 1.2171841173502202e-41
0.00012960227127996844 1.2126291054892597e-41
0.00013262415279004548 1.208980612397933e-41
0.00013571649423705693 1.2062551764891927e-41
0.0001388809385056415 1.2044711012324523e-41
0.00014211916678688624 1.2036484824878175e-41
0.00014543289947150178 1.2038093579781005e-41
0.0001488238970638237 1.2049777797636806e-41
0.00015229396111712465 1.2071799058528352e-41
0.00015584493519073535 1.2104441632052442e-41
0.00015947870582948208 1.2148012168431032e-41
0.00016319720356596128 1.2202842739251208e-41
0.00016700240394618395 1.2269290484965512e-41
0.00017089632857913436 1.2347739152196162e-41
