# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
1.7637998033962634e-05 3.6862721568026143e-25
1.7703111713014087e-05 3.7410081091392384e-25
1.776846577032117e-05 3.796556815010644e-25
1.7834061093281156e-05 3.8529303427258655e-25
1.789989857256744e-05 3.910140939749977e-25
1.796597910214134e-05 3.968201035431287e-25
1.8032303579264503e-05 4.0271232436614057e-25
1.809887290451096e-05 4.086920365648302e-25
1.816568798177926e-05 4.147605392660428e-25
1.8232749718304993e-05 4.209191508892219e-25
1.8300059024672822e-05 4.271692094280536e-25
1.8367616814829094e-05 4.335120727456621e-25
1.8435424006094143e-05 4.399491188666894e-25
1.8503481519174643e-05 4.464817462774052e-25
1.8571790278176357e-05 4.531113742300314e-25
1.8640351210616397e-05 4.598394430511119e-25
1.870916524743607e-05 4.666674144540024e-25
1.8778233323013412e-05 4.735967718548496e-25
1.884755637517577e-05 4.806290206992111e-25
1.8917135345212785e-05 4.877656887841007e-25
1.8986971177888876e-05 4.950083265940382e-25
1.9057064821456343e-05 5.023585076352065e-25
1.912741722766811e-05 5.098178287798346e-25
1.919802935179055e-05 5.173879106075019e-25
1.926890215261673e-05 5.250703977653888e-25
1.934003659247909e-05 5.328669593201842e-25
1.9411433637262807e-05 5.407792891215882e-25
1.94830942564188e-05 5.488091061686004e-25
1.9555019422976755e-05 5.5695815499113995e-25
1.962721011355862e-05 5.652282060159497e-25
1.969966730839155e-05 5.736210559643707e-25
1.9772391991321496e-05 5.82138528229797e-25
1.984538514982645e-05 5.907824732884551e-25
1.9918647775029724e-05 5.995547690851277e-25
1.9992180861713682e-05 6.084573214572236e-25
2.0065985408332954e-05 6.174920645386727e-25
2.014006241702824e-05 6.266609611798965e-25
2.0214412893639824e-05 6.359660033779485e-25
2.0289037847721093e-05 6.454092127137947e-25
2.03639382925525e-05 6.549926407783018e-25
2.043911524515519e-05 6.647183696320794e-25
2.0514569726304694e-05 6.745885122458033e-25
2.0590302760545083e-05 6.84605212969531e-25
2.0666315376202524e-05 6.947706479920359e-25
2.074260860539957e-05 7.050870258161869e-25
2.0819183484069015e-05 7.155565877363888e-25
2.0896041051967857e-05 7.261816083296484e-25
2.0973182352691704e-05 7.369643959461056e-25
2.1050608433688604e-05 7.479072932140863e-25
2.112832034627356e-05 7.590126775414082e-25
2.12063191456427e-05 7.702829616415514e-25
2.1284605890887438e-05 7.817205940551061e-25
2.1363181645009193e-05 7.933280596733993e-25
2.1442047474933455e-05 8.051078802916693e-25
2.1521204451524584e-05 8.170626151464151e-25
2.1600653649600222e-05 8.291948614808012e-25
2.168039614794575e-05 8.41507255092637e-25
2.1760433029329234e-05 8.540024709326437e-25
2.1840765380515806e-05 8.666832236573722e-25
2.1921394292282698e-05 8.795522682383889e-25
2.200232085943393e-05 8.926124005580911e-25
2.2083546180815055e-05 9.058664580072641e-25
2.2165071359328367e-05 9.193173201126776e-25
2.2246897501947548e-05 9.329679091549144e-25
2.232902571973298e-05 9.468211908098123e-25
2.241145712784673e-05 9.608801747877195e-25
2.2494192845567533e-05 9.75147915492155e-25
2.257723399630631e-05 9.896275126722917e-25
2.2660581707621068e-05 1.0043221121120311e-24
