# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.5159353511145682e-06 3.655009304551651e-43 5.235881413753503e-43 3.2480495927246273e-42 3.91364895678253e-40 1.235785143913172e-36 6.1102629222190205e-33 8.591029358149437e-30 2.1425438495298684e-29
1.5512817764724183e-06 3.666089657805536e-43 5.25864726975273e-43 3.318858171568596e-42 4.246028959879421e-40 1.3270637542228238e-36 6.697413889120113e-33 9.420700075991607e-30 2.3494684482916982e-29
1.587452359525819e-06 3.677237396135865e-43 5.281611867448312e-43 3.3922385973458024e-42 4.608651163825422e-40 1.4255341928898621e-36 7.341131331784984e-33 1.0330497689888859e-29 2.576377641937996e-29
1.6244663168122348e-06 3.688453135624243e-43 5.304777816600577e-43 3.468312578596772e-42 5.004327802759104e-40 1.5318231347890933e-36 8.04687178889059e-33 1.1328160698892097e-29 2.8252015267566495e-29
1.6623433129330315e-06 3.699737500251474e-43 5.3281477725559434e-43 3.5472087277653483e-42 5.436132266157108e-40 1.6466150278959275e-36 8.820618475879406e-33 1.2422174976169204e-29 3.098056606303441e-29
1.7011034710007933e-06 3.7110911224753716e-43 5.351724437545043e-43 3.629063011747095e-42 5.907423251175746e-40 1.7706574811972773e-36 9.668932136296667e-33 1.3621845949622224e-29 3.397263794474245e-29
1.740767383330235e-06 3.72251464229933e-43 5.375510561387146e-43 3.7140192353914634e-42 6.421871169230513e-40 1.904767166071358e-36 1.0599006803487354e-32 1.493737775346071e-29 3.72536815725454e-29
1.7813561223783898e-06 3.734008705449377e-43 5.399508942802929e-43 3.802229560606234e-42 6.9834870167103636e-40 2.0498362809038605e-36 1.1618730947376614e-32 1.6379960024709116e-29 4.085160561248118e-29
1.8228912519398869e-06 3.7455739692853176e-43 5.4237224303176426e-43 3.893855063945469e-42 7.596653936786286e-40 2.2068396331814404e-36 1.2736754525581986e-32 1.796186308185758e-29 4.47970141285796e-29
1.8653948386032614e-06 3.7572110957019894e-43 5.448153923432673e-43 3.989066335812171e-42 8.266161717075872e-40 2.3768423987562722e-36 1.3962562509812745e-32 1.9696542296259458e-29 4.9123466902978903e-29
1.908889463474389e-06 3.768920757243969e-43 5.4728063737439e-43 4.088044124682165e-42 8.997244486370335e-40 2.5610086234047264e-36 1.530655551222277e-32 2.1598752543153186e-29 5.386776489637903e-29
1.9533982341732686e-06 3.7807036337591475e-43 5.497682786205735e-43 4.190980030059407e-42 9.795621892699673e-40 2.760610538205587e-36 1.6780138197931822e-32 2.3684673706561806e-29 5.907026327878941e-29
1.9989447971105317e-06 3.792560415936779e-43 5.522786220156907e-43 4.2980772481995155e-42 1.066754406463902e-39 2.9770387670787626e-36 1.8395816235799653e-32 2.5972048305845604e-29 6.477521469379126e-29
2.045553350050195e-06 3.804491798480759e-43 5.548119790670176e-43 4.409551375001936e-42 1.1619840677839111e-39 3.211813512052457e-36 2.016730261070425e-32 2.848033241273983e-29 7.103114567158616e-29
2.0932486549653353e-06 3.816498489737565e-43 5.5736866697513136e-43 4.525631270862902e-42 1.2659974469296279e-39 3.466596810599322e-36 2.2109634203579855e-32 3.1230861145531654e-29 7.7891269399972e-29
