# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
6.32850753169624e-06 4.3894559429800804e-34
6.47606667327258e-06 4.2876466243231705e-34
6.627066389131828e-06 4.19076085688281e-34
6.781586901693754e-06 4.09486209912425e-34
6.939710303890459e-06 4.002216681347387e-34
7.101520602780329e-06 3.9105576867219445e-34
7.267103764178904e-06 3.8216764958148635e-34
7.436547758330399e-06 3.7347615139954037e-34
7.609942606644117e-06 3.64964392719517e-34
7.787380429520604e-06 3.5664754604358786e-34
7.968955495292936e-06 3.485546430714399e-34
8.15476427030917e-06 3.4061747176065124e-34
8.344905470182516e-06 3.328323979254249e-34
8.539480112236516e-06 3.2533911410637935e-34
8.738591569173047e-06 3.178477267918029e-34
8.942345623991688e-06 3.1069420893455716e-34
9.150850526189614e-06 3.035492424119956e-34
9.364217049271877e-06 2.966882490704977e-34
9.58255854960264e-06 2.8990617221310895e-34
9.805991026628606e-06 2.833143881397105e-34
1.0034633184506672e-05 2.769023334582408e-34
1.0268606495168497e-05 2.7056535541448884e-34
1.0508035262855554e-05 2.6441794014930598e-34
1.07530466901589e-05 2.5841119108185263e-34
1.1003770945598772e-05 2.5253238009946913e-34
1.1260341232779899e-05 2.467954302449213e-34
1.1522893861159297e-05 2.4117518230115134e-34
1.1791568318464117e-05 2.3568889880359726e-34
1.206650734479802e-05 2.303298705335948e-34
1.2347857008475478e-05 2.2510358416555395e-34
1.263576678362426e-05 2.2000836347192655e-34
1.293038962959737e-05 2.1498394746282223e-34
1.3231882072236462e-05 2.1009145905582464e-34
1.3540404287030327e-05 2.053231359654309e-34
1.3856120184212054e-05 2.0066531899315028e-34
1.4179197495840522e-05 1.9610776423126964e-34
1.4509807864912299e-05 1.9165012738435307e-34
1.484812693655133e-05 1.8730034928241832e-34
1.5194334451324849e-05 1.8304727171243612e-34
1.5548614340735104e-05 1.7889015681963087e-34
1.5911154824937624e-05 1.7483205736781562e-34
1.6282148512737936e-05 1.7086544340442973e-34
1.6661792503919872e-05 1.6698841430147996e-34
1.7050288493959805e-05 1.6320062960059626e-34
1.7447842881182494e-05 1.5950155910407685e-34
1.785466687641539e-05 1.558888514471916e-34
1.8270976615199758e-05 1.523493676270136e-34
1.869699327261814e-05 1.4889807622839202e-34
1.91329431807992e-05 1.4552493555044644e-34
1.957905794916243e-05 1.4222889765938157e-34
2.003557458746648e-05 1.3900770668370416e-34
2.0502735631726606e-05 1.358613991460055e-34
2.0980789273068064e-05 1.327867205027827e-34
2.1469989489583918e-05 1.2978249859270746e-34
2.1970596181267336e-05 1.2684815864107522e-34
2.2482875308090033e-05 1.2398020306237987e-34
2.3007099031300245e-05 1.211781058833955e-34
2.354354585801526e-05 1.184406331640012e-34
2.4092500789185385e-05 1.1576658672917394e-34
2.4654255471007912e-05 1.1315329122230304e-34
2.5229108349871537e-05 1.1060034122115304e-34
2.5817364830913554e-05 1.0810693616056648e-34
2.641933744027406e-05 1.0567004778843067e-34
2.7035345991133382e-05 1.0328936807923186e-34
2.7665717753620915e-05 1.009638526314341e-34
2.8310787628685666e-05 9.86920077647949e-35
2.8970898326020842e-05 9.647190095444337e-35
2.964640054613707e-05 9.430381897875823e-35
3.033765316668089e-05 9.218528538067572e-35
3.104502343309761e-05 9.011551603184294e-35
3.176888715373972e-05 8.809435344009027e-35
3.25096288995246e-05 8.611990677356321e-35
3.326764220824756e-05 8.419155579710047e-35
3.4043329793658724e-05 8.230735867512423e-35
3.483710375941493e-05 8.046686704109226e-35
3.5649385818020195e-05 7.866906878941652e-35
3.648060751487119e-05 7.691340825054261e-35
3.73312104575266e-05 7.519820332857729e-35
3.820164655032238e-05 7.352310422773913e-35
3.90923782344573e-05 7.188707821892882e-35
4.0003878733676586e-05 7.028933540194998e-35
4.093663230568398e-05 6.87287052643655e-35
4.1891134499415887e-05 6.72048087346162e-35
4.2867892418314344e-05 6.57163708153974e-35
4.386742498973848e-05 6.426289525721039e-35
4.489026324065786e-05 6.284366969550905e-35
4.5936950579773975e-05 6.145772684140259e-35
4.700804308621986e-05 6.010441889969757e-35
4.8104109804991236e-05 5.878307291383731e-35
4.922573304926602e-05 5.749289781255218e-35
5.0373508709772956e-05 5.623333896398379e-35
5.154804657137365e-05 5.500359520430211e-35
5.27499706370262e-05 5.38029613799958e-35
5.397991945930254e-05 5.263099667124683e-35
5.5238546479635675e-05 5.14869214495774e-35
5.6526520375476976e-05 5.037019218564083e-35
5.784452541554797e-05 4.928020687519166e-35
5.9193261823375433e-05 4.821638062586515e-35
6.057344614930286e-05 4.717808075556771e-35
6.198581165117595e-05 4.616489193985099e-35
6.34311086839044e-05 4.517613592031849e-35
6.491010509810695e-05 4.421130906452051e-35
6.642358664805138e-05 4.327002790561832e-35
6.797235740910648e-05 4.2351697192140116e-35
6.955724020492732e-05 4.145578039247377e-35
