# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
2.760202474878063e-06 2.9173544129044056e-37 3.4005905418374097e-37 5.126848399737621e-37 6.870745267688497e-37 1.0408527179606218e-36 2.0631362069786535e-36 2.033511659623006e-36 2.933677408055795e-37
2.8245609520908932e-06 2.916888570880154e-37 3.400590417024327e-37 5.126848435730317e-37 6.870745332331179e-37 1.040852732793158e-36 2.06313626565751e-36 2.033511854039846e-36 2.9336780855183133e-37
2.8904200487788716e-06 2.916450878793351e-37 3.4005903052879706e-37 5.12684847342104e-37 6.870745400023493e-37 1.0408527483254433e-36 2.06313632710464e-36 2.0335120576286543e-36 2.9336787949414615e-37
2.9578147542535346e-06 2.916040009510762e-37 3.4005902055859455e-37 5.126848512889885e-37 6.870745470909306e-37 1.0408527645904925e-36 2.0631363914506504e-36 2.0335122708221513e-36 2.9336795378330697e-37
3.026780873657441e-06 2.915654664326791e-37 3.400590116969516e-37 5.126848554220722e-37 6.870745545139276e-37 1.0408527816228715e-36 2.0631364588322926e-36 2.0335124940734364e-36 2.933680315772061e-37
3.097355046986562e-06 2.915293575507928e-37 3.4005900385796487e-37 5.126848597501429e-37 6.870745622871178e-37 1.0408527994587842e-36 2.0631365293927878e-36 2.033512727857027e-36 2.9336811304118945e-37
3.1695747685562034e-06 2.914955508498926e-37 3.400589969636015e-37 5.126848642823978e-37 6.870745704270212e-37 1.0408528181361357e-36 2.063136603282092e-36 2.0335129726697794e-36 2.93368198348399e-37
3.2434784069208122e-06 2.9146392638416002e-37 3.4005899094322464e-37 5.126848690284695e-37 6.870745789509387e-37 1.0408528376946238e-36 2.063136680657256e-36 2.0335132290320324e-36 2.933682876801489e-37
3.319105225258239e-06 2.9143436788241563e-37 3.400589857330537e-37 5.126848739984449e-37 6.870745878769851e-37 1.0408528581758151e-36 2.0631367616827226e-36 2.033513497488647e-36 2.9336838122630595e-37
3.3964954022292982e-06 2.9140676287851517e-37 3.400589812752685e-37 5.126848792028865e-37 6.870745972241334e-37 1.0408528796232427e-36 2.06313684653071e-36 2.0335137786102062e-36 2.9336847918569396e-37
3.4756900533236943e-06 2.9138100281996624e-37 3.400589775178928e-37 5.126848846528571e-37 6.870746070122494e-37 1.0408529020824884e-36 2.0631369353815457e-36 2.0335140729941903e-36 2.9336858176651646e-37
3.5567312527036693e-06 2.913569831461163e-37 3.400589744140786e-37 5.126848903599395e-37 6.870746172621352e-37 1.0408529256012861e-36 2.063137028424072e-36 2.0335143812662932e-36 2.9336868918680176e-37
3.6396620555569646e-06 2.913346033421638e-37 3.4005897192172783e-37 5.126848963362619e-37 6.870746279955773e-37 1.0408529502296237e-36 2.0631371258560422e-36 2.0335147040817077e-36 2.9336880167486194e-37
3.7245265209709786e-06 2.913137669712921e-37 3.400589700032783e-37 5.126849025945273e-37 6.8707463923538714e-37 1.0408529760198444e-36 2.0631372278845322e-36 2.033515042126541e-36 2.933689194697804e-37
3.811369735340273e-06 2.9129438167960464e-37 3.400589686250637e-37 5.126849091480377e-37 6.870746510054529e-37 1.04085300302676e-36 2.0631373347263868e-36 2.0335153961192612e-36 2.9336904282192113e-37
3.900237836319859e-06 2.912763591866034e-37 3.400589677572414e-37 5.12684916010719e-37 6.870746633307911e-37 1.0408530313077722e-36 2.063137446608692e-36 2.0335157668122604e-36 2.933691719934604e-37
3.991178037336996e-06 2.9125961525376573e-37 3.400589673734018e-37 5.126849231971593e-37 6.87074676237597e-37 1.0408530609229877e-36 2.0631375637692332e-36 2.03351615499339e-36 2.9336930725894137e-37
4.0842386526745176e-06 2.9124406963485714e-37 3.4005896745023085e-37 5.126849307226319e-37 6.8707468975330215e-37 1.0408530919353496e-36 2.063137686457021e-36 2.0335165614876976e-36 2.9336944890586125e-37
4.179469123139017e-06 2.912296460157768e-37 3.4005896796748657e-37 5.126849386031292e-37 6.87074703906633e-37 1.0408531244107702e-36 2.063137814932812e-36 2.0335169871591315e-36 2.9336959723527974e-37
4.2769200423275275e-06 2.912162719353047e-37 3.400589689075473e-37 5.126849468554028e-37 6.8707471872766926e-37 1.0408531584182707e-36 2.063137949469664e-36 2.0335174329124188e-36 2.933697525624605e-37
4.376643183506652e-06 2.9120387869886163e-37 3.400589702553733e-37 5.126849554969906e-37 6.870747342479118e-37 1.0408531940301309e-36 2.063138090353519e-36 2.0335178996949593e-36 2.933699152175413e-37
4.478691527118417e-06 2.9119240127909492e-37 3.4005897199824946e-37 5.1268496454625726e-37 6.870747505003453e-37 1.0408532313220353e-36 2.0631382378837996e-36 2.0335183884988383e-36 2.933700855462339e-37
4.583119288927478e-06 2.911817782104219e-37 3.4005897412581773e-37 5.126849740224395e-37 6.870747675195141e-37 1.0408532703732476e-36 2.063138392374073e-36 2.033518900362973e-36 2.933702639105619e-37
4.689981948824612e-06 2.911719514723898e-37 3.400589766294279e-37 5.126849839456731e-37 6.87074785341588e-37 1.0408533112667605e-36 2.0631385541526752e-36 2.0335194363752606e-36 2.933704506896268e-37
4.799336280301815e-06 2.911628663754226e-37 3.4005897950282247e-37 5.126849943370492e-37 6.87074804004445e-37 1.0408533540894886e-36 2.063138723563447e-36 2.0335199976749426e-36 2.9337064628041654e-37
4.911240380614659e-06 2.9115447143255176e-37 3.400589827412101e-37 5.126850052186572e-37 6.870748235477517e-37 1.0408533989324463e-36 2.0631389009664538e-36 2.0335205854550076e-36 2.9337085109864877e-37
5.0257537016479225e-06 2.911467182344139e-37 3.4005898634164228e-37 5.126850166136206e-37 6.870748440130427e-37 1.04085344589094e-36 2.063139086738734e-36 2.0335212009647134e-36 2.933710655796533e-37
5.142937081500915e-06 2.9113956132155277e-37 3.400589903028673e-37 5.126850285461572e-37 6.870748654438152e-37 1.040853495064772e-36 2.063139281275122e-36 2.033521845512265e-36 2.9337129017929875e-37
5.262852776809252e-06 2.9113295805474404e-37 3.4005899462502747e-37 5.12685041041629e-37 6.8707488788561605e-37 1.0408535465584541e-36 2.0631394849890766e-36 2.0335225204675757e-36 2.9337152537496086e-37
