# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
2.706652070033241e-05 1.3629805465743438e-42 1.939453837313995e-42 1.0837788815855681e-41 3.067757095220232e-40 3.340873377706223e-38 1.5851473922822e-35 1.5556135761514107e-32 3.8598095665173e-32
2.7570233256095827e-05 1.3412713138625702e-42 1.910490031655997e-42 1.0804171450389477e-41 3.122017461207726e-40 3.4135038861066667e-38 1.6580797852193923e-35 1.643712258817407e-32 4.07916601404506e-32
2.8083319988231698e-05 1.3199153747691856e-42 1.881980483479178e-42 1.0772266357309262e-41 3.177379054268243e-40 3.487978971082604e-38 1.7347537251866557e-35 1.7368145403356713e-32 4.310995334947602e-32
2.860595535175745e-05 1.298906898284403e-42 1.853917906471438e-42 1.0742077213741184e-41 3.233860611944682e-40 3.564355976496518e-38 1.8153729961463379e-35 1.835204874124945e-32 4.556006875759062e-32
2.9138317048327887e-05 1.2782401506717672e-42 1.8262951333119094e-42 1.0713608376812348e-41 3.291481319665859e-40 3.642694397161405e-38 1.9001528217082462e-35 1.939183889713513e-32 4.814950326665213e-32
2.9680586086656024e-05 1.2579094938317465e-42 1.7991051137045627e-42 1.0686864893726093e-41 3.3502608231350115e-40 3.7230559710258493e-38 1.989320514842557e-35 2.0490693127256176e-32 5.088618016067132e-32
3.0232946844057763e-05 1.237909383693077e-42 1.7723409124447147e-42 1.0661852512217518e-41 3.4102192405447105e-40 3.805504775687856e-38 2.0831161645263627e-35 2.1651969371920308e-32 5.377847335649748e-32
3.079558712914223e-05 1.2182343686313321e-42 1.7459957075177698e-42 1.063857769139128e-41 3.4713771746310393e-40 3.890107329456084e-38 2.1817933614186747e-35 2.2879216531609408e-32 5.683523303378249e-32
3.13686982456688e-05 1.1988790879142818e-42 1.72006278822974e-42 1.0617047612943727e-41 3.5337557245848398e-40 3.976932697188635e-38 2.2856199647775381e-35 2.4176185327543302e-32 6.006581272267007e-32
3.1952475057592136e-05 1.1798382701735815e-42 1.6945355533689628e-42 1.0597270192770521e-41 3.5973764978424937e-40 4.0660526011519506e-38 2.3948789129585615e-35 2.554683977993897e-32 6.348009793211757e-32
3.254711605531848e-05 1.1611067319023219e-42 1.6694075093984906e-42 1.0579254092960615e-41 3.6622616217830708e-40 4.1575415371557113e-38 2.5098690799673453e-35 2.6995369339099425e-32 6.708853640648129e-32
3.315282342319423e-05 1.1426793759780318e-42 1.6446722686786743e-42 1.0563008734176769e-41 3.728433755362306e-40 4.2514768962330453e-38 2.6309061806783414e-35 2.852620170645924e-32 7.090217010296619e-32
3.3769803108250876e-05 1.1245511902106832e-42 1.6203235477193893e-42 1.0548544308422149e-41 3.795916100717264e-40 4.347939092150389e-38 2.7583237274816357e-35 3.014401638483068e-32 7.493266898782146e-32
3.4398264890229283e-05 1.1067172459152594e-42 1.5963551654614354e-42 1.0535871792191772e-41 3.864732414778243e-40 4.447011695046582e-38 2.89247404127586e-35 3.1853758999323993e-32 7.919236675472381e-32
