# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
4.071195374014865e-05 6.317542285771304e-26
4.0862248863455196e-05 6.411329961069062e-26
4.1013098826851964e-05 6.506510114485777e-26
4.116450567862589e-05 6.60310342138957e-26
4.131647147462553e-05 6.701130864147186e-26
4.1468998278288684e-05 6.800613736675637e-26
4.162208816067101e-05 6.901573649070219e-26
4.177574320047353e-05 7.004032532295391e-26
4.1929965484071345e-05 7.108012642958465e-26
4.20847571055418e-05 7.213536568137768e-26
4.224012016669261e-05 7.32062723028871e-26
4.2396056777090955e-05 7.429307892230897e-26
4.2552569054091814e-05 7.539602162191103e-26
4.270965912286649e-05 7.651533998942465e-26
4.286732911643208e-05 7.765127717003573e-26
4.3025581175679714e-05 7.880407991923505e-26
4.318441744940425e-05 7.997399865640902e-26
4.3343840094333205e-05 8.116128751923028e-26
4.3503851275155734e-05 8.236620441895548e-26
4.366445316455269e-05 8.358901109626701e-26
4.382564794322537e-05 8.482997317839438e-26
4.3987437799925785e-05 8.608936023659086e-26
4.41498249314861e-05 8.736744584481998e-26
4.431281154284818e-05 8.866450763917358e-26
4.447639984709417e-05 8.998082737814695e-26
4.464059206547583e-05 9.131669100393527e-26
4.480539042744532e-05 9.267238870438642e-26
4.497079717068521e-05 9.404821497630024e-26
4.513681454113856e-05 9.544446868914397e-26
4.5303444793040015e-05 9.686145315019243e-26
4.54706901889461e-05 9.829947617023438e-26
4.563855299976567e-05 9.975885013060124e-26
4.5807035504791405e-05 1.01239892051012e-25
4.5976139991730015e-05 1.027429236583092e-25
4.614586875673394e-05 1.0426827145651098e-25
4.631622410443226e-05 1.0581626679762352e-25
4.648720834796171e-05 1.073872459538148e-25
4.6658823808998746e-05 1.0898155019017887e-25
4.6831072817790297e-05 1.10599525839113e-25
4.700395771318608e-05 1.122415243755396e-25
4.7177480842670096e-05 1.1390790249311367e-25
4.735164456239218e-05 1.1559902218185739e-25
4.7526451237200666e-05 1.1731525080676686e-25
4.770190324067377e-05 1.1905696118753476e-25
4.787800295515247e-05 1.208245316797271e-25
4.805475277177253e-05 1.2261834625680722e-25
4.823215509049675e-05 1.2443879459361444e-25
4.841021232014814e-05 1.2628627215109722e-25
4.8588926878441955e-05 1.2816118026204927e-25
4.876830119201911e-05 1.3006392621847793e-25
4.894833769647891e-05 1.3199492336007257e-25
4.912903883641177e-05 1.3395459116381963e-25
4.931040706543313e-05 1.3594335533539353e-25
4.9492444846215995e-05 1.379616479014139e-25
4.967515465052501e-05 1.4000990730344562e-25
4.98585389592498e-05 1.420885784931662e-25
5.004260026243827e-05 1.4419811302919204e-25
5.022734105933121e-05 1.463389691749065e-25
5.041276385839534e-05 1.4851161199825418e-25
5.059887117735815e-05 1.5071651347269996e-25
5.078566554324174e-05 1.5295415257972355e-25
5.097314949239683e-05 1.5522501541295296e-25
5.116132557053792e-05 1.5752959528377024e-25
5.135019633277706e-05 1.598683928283154e-25
5.15397643436592e-05 1.6224191611648895e-25
5.173003217719679e-05 1.6465068076218523e-25
5.192100241690434e-05 1.670952100353548e-25
5.21126776558343e-05 1.6957603497572098e-25
5.230506049661134e-05 1.720936945080038e-25
5.249815355146854e-05 1.74648735559235e-25
5.2691959442282445e-05 1.7724171317732211e-25
5.2886480800608394e-05 1.7987319065187726e-25
5.3081720267717e-05 1.825437396363414e-25
5.327768049462913e-05 1.8525394027249687e-25
5.347436414215269e-05 1.8800438131608605e-25
5.367177388091839e-05 1.9079566026515843e-25
5.386991239141572e-05 1.9362838348958907e-25
5.406878236403008e-05 1.965031663628638e-25
5.4268386499078466e-05 1.9942063339584808e-25
5.4468727506846866e-05 2.0238141837237533e-25
5.4669808107626756e-05 2.0538616448716344e-25
5.4871631031751704e-05 2.084355244849184e-25
5.507419901963521e-05 2.1153016080312215e-25
5.5277514821807045e-05 2.146707457151436e-25
5.5481581198951345e-05 2.1785796147653112e-25
5.568640092194379e-05 2.21092500473453e-25
5.589197677188889e-05 2.2437506537269596e-25
5.609831154015852e-05 2.2770636927478334e-25
5.6305408028428946e-05 2.310871358686278e-25
5.65132690487196e-05 2.345180995885697e-25
5.672189742343101e-05 2.380000057745738e-25
5.693129598538271e-05 2.415336108333898e-25
5.714146757785253e-05 2.4511968240340517e-25
5.735241505461428e-05 2.48758999521302e-25
5.7564141279977334e-05 2.5245235279111654e-25
5.777664912882512e-05 2.5620054455624928e-25
5.7989941486653866e-05 2.600043890735648e-25
5.820402124961255e-05 2.6386471269053827e-25
5.8418891324541324e-05 2.677823540245023e-25
5.863455462901178e-05 2.7175816414510667e-25
5.885101409136623e-05 2.7579300675880487e-25
5.90682726507571e-05 2.7988775839704213e-25
5.928633325718767e-05 2.840433086064917e-25
5.95051988715512e-05 2.8826056014188223e-25
5.9724872465671926e-05 2.92540429162808e-25
5.9945357022345115e-05 2.968838454321964e-25
6.0166655535377133e-05 3.0129175251868636e-25
6.0388771009627005e-05 3.057651080013013e-25
6.061170646104621e-05 3.103048836779897e-25
6.083546491672048e-05 3.149120657761694e-25
6.106004941491057e-05 3.1958765516719617e-25
6.128546300509312e-05 3.2433266758391854e-25
6.151170874800291e-05 3.291481338414517e-25
6.17387897156735e-05 3.340351000607105e-25
6.196670899147966e-05 3.3899462789584796e-25
6.219546967017906e-05 3.4402779476538568e-25
6.242507485795379e-05 3.491356940854969e-25
6.265552767245344e-05 3.543194355080971e-25
6.288683124283641e-05 3.5958014516178327e-25
6.311898870981335e-05 3.6491896589635667e-25
6.335200322568933e-05 3.703370575312354e-25
6.358587795440633e-05 3.758355971074971e-25
6.382061607158696e-05 3.8141577914356965e-25
6.405622076457715e-05 3.870788158943548e-25
6.429269523248912e-05 3.928259376154085e-25
6.453004268624563e-05 3.9865839282915903e-25
6.476826634862261e-05 4.045774485971727e-25
6.500736945429381e-05 4.1058439079485313e-25
6.524735524987435e-05 4.166805243910344e-25
6.548822699396434e-05 4.228671737311952e-25
6.572998795719413e-05 4.291456828252732e-25
6.597264142226762e-05 4.355174156399598e-25
6.621619068400779e-05 4.419837563949328e-25
6.646063904940097e-05 4.485461098633091e-25
6.670598983764148e-05 4.552059016767105e-25
6.695224638017746e-05 4.619645786357273e-25
6.719941202075515e-05 4.6882360902357795e-25
6.744749011546523e-05 4.757844829253301e-25
6.769648403278796e-05 4.82848712551577e-25
6.794639715363846e-05 4.900178325669896e-25
6.819723287141368e-05 4.972934004238226e-25
6.844899459203729e-05 5.046769967000333e-25
6.870168573400694e-05 5.121702254430791e-25
6.895530972844024e-05 5.197747145175425e-25
6.920987001912092e-05 5.274921159603047e-25
6.946537006254651e-05 5.353241063377185e-25
6.97218133279747e-05 5.432723871113089e-25
6.997920329747018e-05 5.513386850061335e-25
7.023754346595281e-05 5.595247523873606e-25
7.049683734124399e-05 5.678323676392368e-25
7.075708844411527e-05 5.762633355533636e-25
7.101830030833571e-05 5.848194877191461e-25
7.128047648071946e-05 5.935026829227424e-25
7.154362052117493e-05 6.023148075504255e-25
7.180773600275196e-05 6.112577759985131e-25
7.207282651169132e-05 6.203335310893245e-25
7.233889564747301e-05 6.29544044493267e-25
7.260594702286472e-05 6.388913171573521e-25
7.287398426397184e-05 6.483773797392699e-25
7.314301101028557e-05 6.580042930491852e-25
7.341303091473333e-05 6.677741484974446e-25
7.3684047643728e-05 6.776890685487784e-25
7.395606487721715e-05 6.877512071830547e-25
7.422908630873412e-05 6.979627503642007e-25
7.450311564544698e-05 7.083259165132084e-25
7.477815660820985e-05 7.188429569938349e-25
7.505421293161306e-05 7.2951615659641675e-25
7.533128836403335e-05 7.403478340390592e-25
7.560938666768583e-05 7.51340342468684e-25
7.588851161867386e-05 7.624960699735807e-25
7.616866700704139e-05 7.738174401007157e-25
7.644985663682399e-05 7.853069123839068e-25
7.673208432609997e-05 7.969669828776679e-25
7.701535390704338e-05 8.08800184698377e-25
7.729966922597477e-05 8.208090885769365e-25
7.758503414341448e-05 8.329963034138233e-25
7.787145253413464e-05 8.45364476850059e-25
7.815892828721129e-05 8.57916295838993e-25
7.84474653060783e-05 8.706544872315481e-25
7.873706750857906e-05 8.835818183687115e-25
7.902773882702089e-05 8.967010976818276e-25
7.931948320822782e-05 9.100151753047494e-25
7.96123046135938e-05 9.235269436901164e-25
7.990620701913762e-05 9.372393382403079e-25
8.020119441555554e-05 9.511553379435592e-25
8.049727080827664e-05 9.652779660223855e-25
8.079444021751674e-05 9.796102905894428e-25
8.109270667833249e-05 9.94155425314458e-25
8.139207424067725e-05 1.0089165301004562e-24
8.16925469694549e-05 1.0238968117708711e-24
8.1994128944576e-05 1.0390995247657137e-24
8.229682426101289e-05 1.0545279718484455e-24
8.260063702885462e-05 1.0701855048245137e-24
8.290557137336406e-05 1.0860755252680417e-24
8.32116314350325e-05 1.102201485261769e-24
8.351882136963707e-05 1.1185668881478286e-24
8.382714534829664e-05 1.1351752892863653e-24
8.413660755752799e-05 1.1520302968312695e-24
8.444721219930382e-05 1.1691355725108893e-24
8.475896349110845e-05 1.1864948324256004e-24
8.507186566599626e-05 1.2041118478544421e-24
8.538592297264866e-05 1.221990446074905e-24
8.570113967543135e-05 1.2401345111930622e-24
8.601752005445325e-05 1.2585479849900652e-24
8.633506840562342e-05 1.2772348677751978e-24
8.665378904071047e-05 1.2961992192572351e-24
8.697368628740068e-05 1.315445159426246e-24
8.729476448935619e-05 1.3349768694475086e-24
8.761702800627518e-05 1.35479859257178e-24
8.794048121394974e-05 1.3749146350535546e-24
8.826512850432643e-05 1.395329367092833e-24
8.859097428556545e-05 1.4160472237783526e-24
8.891802298209997e-05 1.4370727060522199e-24
8.924627903469736e-05 1.45841038169317e-24
8.957574690051818e-05 1.4800648863021525e-24
8.990643105317788e-05 1.502040924311136e-24
9.023833598280702e-05 1.524343270008961e-24
9.05714661961117e-05 1.546976768574727e-24
9.090582621643603e-05 1.5699463371321443e-24
