# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.0002102920345734925 2.6780355815411002e-27
0.0002151953252698519 2.8616313242376323e-27
0.00022021294392780895 3.05743338288153e-27
0.00022534755628423554 3.2662097617594195e-27
0.0002306018902318662 3.488771839359209e-27
0.00023597873726856003 3.725976250147999e-27
0.0002414809539803547 3.9787267847307255e-27
0.0002471114635590999 4.247976289605428e-27
0.00025287325735547713 4.53472856340942e-27
0.00025876939646823026 4.840040231611852e-27
0.00026480301337045197 5.1650225873709736e-27
0.000270977313573789 5.510843381405947e-27
0.00027729557733145163 5.878728541290271e-27
0.00028376116138093086 6.2699638025840735e-27
0.0002903775007273506 6.685896225131633e-27
0.00029714811046840066 7.127935570817618e-27
0.00030407658766182135 7.597555516666242e-27
0.00031116661323643183 8.096294666963444e-27
0.0003184219539477161 8.625757337196087e-27
0.00032584646437900766 9.187614071836254e-27
0.00033344408898933415 9.783601851866602e-27
0.0003412188642090111 1.0415523956348295e-26
0.0003491749205840977 1.1085249430562548e-26
0.0003573164849708539 1.1794712110263893e-26
0.0003656478827813646 1.2545909155033759e-26
0.0003741735402815245 1.3340899034935157e-26
0.0003828979869426037 1.4181798915746043e-26
0.000391825857847644 1.5070781384872765e-26
0.000400961896153964 1.601007045926985e-26
0.0004103109556130814 1.7001936812244056e-26
0.0004198780031493915 1.8048692162857152e-26
0.00042966812149897106 1.915268276759706e-26
0.000439686511909911 2.0316281939645753e-26
0.0004499384969056106 2.1541881569653323e-26
0.00046042952311250296 2.2831882559727437e-26
0.0004711651641537129 2.4188684144524779e-26
0.00048215112361018567 2.5614672043320252e-26
0.0004933932380508582 2.7112205417149186e-26
0.0005048974801334842 2.868360258831699e-26
0.0005166699617777604 3.033112552632297e-26
0.0005287169374124361 3.2056963078417736e-26
0.0005410448072981404 3.386321296187454e-26
0.0005536601209276797 3.575186255414388e-26
0.0005665695805056229 3.772476851925751e-26
0.0005797800445090163 3.978363531918e-26
0.0005932985313311235 4.192999274777734e-26
0.000607132223010125 4.4165172546525756e-26
0.0006212884690447563 4.649028427256544e-26
0.0006357747902989163 4.890619057319752e-26
0.0006505988829973161 5.1413482064604645e-26
0.0006657686228142928 5.401245203226626e-26
0.0006812920690579615 5.670307118081002e-26
0.0006971774689519261 5.948496276758468e-26
0.0007134332620168255 6.23573783294882e-26
0.0007300680845540431 6.531917441078517e-26
0.0007470907742339592 6.836879058168249e-26
0.0007645103747911887 7.150422912928041e-26
0.0007823361408292924 7.472303678626623e-26
0.00080057754273752 7.80222888777843e-26
0.0008192442717221943 8.139857624948575e-26
0.0008383462449554094 8.4847995381448e-26
0.0008578936108437789 8.836614201369882e-26
0.0008778967544200344 9.194810863806774e-26
0.000898366302860337 9.558848614081321e-26
0.0009193131311302326 9.928136990767438e-26
0.0009407483677622533 1.0302037055888975e-25
0.000962683400768232 1.0679862952053308e-25
0.000985129883689471 1.106088395431074e-25
0.0010080997417879817 1.1444327012940295e-25
0.0010316051783820807 1.1829379798635432e-25
0.0010556586813297128 1.2215194221494192e-25
0.0010802730296629402 1.2600890418311764e-25
0.001105461300377127 1.2985561173662416e-25
0.0011312368753784248 1.336827674109137e-25
0.0011576134485932472 1.374809002401313e-25
0.0011846050332435167 1.4124042064011124e-25
0.0012122259692915415 1.449516777960882e-25
0.0012404909310584848 1.486050189723114e-25
0.0012694149350204683 1.5219085003564218e-25
0.0012990133477864558 1.556996965604635e-25
0.0013293018942621524 1.5912226467114356e-25
0.001360296666004259 1.6244950104952824e-25
0.001392014129769518 1.6567265131775911e-25
0.0014244711362630968 1.6878331604208029e-25
0.0014576849290909482 1.7177350378017734e-25
0.0014916731539209149 1.7463568054447578e-25
0.0015264538678574353 1.7736281500551269e-25
0.0015620455490348386 1.7994841914022938e-25
0.0015984671064343198 1.8238658371574494e-25
0.0016357378899298156 1.8467200838794496e-25
0.0016738777005681136 1.8680002615144975e-25
0.0017129068010886602 1.8876662190182762e-25
0.0017528459266886532 1.9056844521806565e-25
0.00179371629603914 1.9220281716248903e-25
0.0018355396225579732 1.9366773139301306e-25
0.0018783381259456144 1.9496184967855557e-25
0.0019221345439899109 1.9608449207278523e-25
0.001966952144646121 1.9703562209095916e-25
0.0020128147383986056 1.9781582728813887e-25
0.002059746690910748 1.9842629558906092e-25
0.0021077729359698315 1.9886878789127432e-25
0.0021569189887337423 1.9914560740162965e-25
0.002207210959286545 1.9925956616522395e-25
0.0022586755665101248 1.992139493775418e-25
0.0023113401522792685 1.9901247787644017e-25
0.0023652326959877285 1.9865926938032745e-25
0.0024203818294129824 1.9815879889638566e-25
0.0024768168519275916 1.9751585878393803e-25
0.002534567746065232 1.967355188455868e-25
0.0025936651934496745 1.9582308687522248e-25
0.0026541405910951734 1.9478406997029423e-25
0.0027160260680869266 1.936241369424006e-25
0.0027793545026504624 1.9234908209285464e-25
0.002844159539619031 1.9096479056894133e-25
0.0029104756083082714 1.8947720549861648e-25
0.0029783379408076585 1.8789229706240355e-25
0.0030477825906984404 1.8621603360747062e-25
0.0031188464522080173 1.8445435488310264e-25
0.0031915672798109355 1.826131474702595e-25
0.0032659837082868936 1.8069822237748168e-25
0.003342135273246469 1.7871529485578459e-25
0.0034200624321353945 1.7666996636405327e-25
0.0034998065857286074 1.7456770863664252e-25
0.0035814101001254554 1.7241384982109121e-25
0.003664916329257761 1.7021356254970156e-25
0.0037503696379226933 1.6797185392608129e-25
0.0038378154253526898 1.656935572382913e-25
0.003927300149334948 1.6338332536910518e-25
0.004018871350893299 1.6104562575782862e-25
0.00411257767954558 1.5868473678324173e-25
0.004208468919149921 1.5630474548479889e-25
0.004306596014353682 1.5390954648021136e-25
0.004407011097659079 1.5150284198192258e-25
0.004509767517119906 1.4908814281413641e-25
0.004614919864684026 1.4666877026861844e-25
0.004722524005196735 1.4424785876910848e-25
0.004832637106080367 1.4182835919837873e-25
0.004945317667705937 1.3941304282389078e-25
0.005060625554472947 1.3700450571259303e-25
0.005178622026613854 1.346051735678509e-25
0.005299369772740128 1.32217306915921e-25
0.005422932943147155 1.2984300657239576e-25
0.0055493771838957115 1.2748421932313035e-25
0.00567876967168809 1.2514274376124171e-25
0.005811179149557424 1.2282023623741343e-25
0.0059466759633891655 1.2051821687231144e-25
0.006085332099294114 1.1823807558400133e-25
0.006227221221852859 1.1598107810759245e-25
0.006372418713251954 1.1374837196634763e-25
0.006521001713332612 1.1154099236992306e-25
0.006673049160573193 1.0935986801009605e-25
0.006828641834027273 1.0720582673955032e-25
0.006987862396239558 1.0507960112188157e-25
0.00715079543716245 1.0298183382156397e-25
0.007317527519096606 1.0091308284108465e-25
0.007488147222679345 9.887382658205535e-26
0.007662745193945353 9.686446873473623e-26
0.007841414192484688 9.48853429828044e-26
0.008024249140723652 9.293671752174062e-26
0.008211347174354735 9.101879939048665e-26
0.008402807693942412 8.913173862178528e-26
0.008598732417732204 8.727563219714402e-26
0.008799225435691074 8.545052782390739e-26
0.009004393264807849 8.36564275267161e-26
0.009214344905683071 8.189329106298511e-26
0.009429191900438323 8.016103916097807e-26
0.009649048391975805 7.84595565884877e-26
0.009874031184619632 7.678869506056959e-26
0.010104259806171096 7.514827597770089e-26
0.01033985657141083 7.353809302159021e-26
0.010580946647081629 7.19579145890866e-26
0.010827658118386449 7.040748609346447e-26
0.011080122057036918 6.888653212141765e-26
0.011338472590888495 6.739475846275524e-26
0.01160284697519928 6.593185400952401e-26
0.01187338566555036 6.449749253965604e-26
0.012150232392466372 6.309133438313924e-26
0.012433534237775993 6.171302797967284e-26
0.01272344171275288 6.036221133352436e-26
0.013020108838078586 5.903851336894359e-26
0.013323693225669961 5.774155519451745e-26
0.013634356162414448 5.647095127650761e-26
0.013952262695857842 5.522631053014915e-26
0.014277581721889965 5.400723733456808e-26
0.014610486074474885 5.281333246679606e-26
0.014951152617473332 5.164419397477678e-26
0.015299762338606094 5.0499417975739006e-26
0.015656500445608335 4.937859939916244e-26
0.016021556464625875 4.8281332666357685e-26
0.016395124340905766 4.720721231960485e-26
0.016777402541834602 4.6155833596327965e-26
0.017168594162379338 4.5126792956994117e-26
0.01756890703298664 4.411968856761308e-26
0.017978553829998065 4.313412073937102e-26
0.01839775218863974 4.216969232979692e-26
0.01882672481864659 4.122600910572139e-26
0.01926569962258253 4.030268007296966e-26
0.019714909816919448 3.9399317772890804e-26
0.020174594055939365 3.85155385495323e-26
0.02064499655852557 3.765096278854466e-26
0.021126367237910063 3.680521513043237e-26
0.021618961834446313 3.597792466007497e-26
0.02212304205147776 3.516872507176389e-26
0.022638875694374342 3.437725481607569e-26
0.0231667368128109 3.360315722558797e-26
0.02370690584636297 3.284608062383894e-26
0.024259669773497434 3.210567841634427e-26
0.024825322264037063 3.1381609168243097e-26
0.025404163835180054 3.0673536665794175e-26
0.025996502011157406 2.998112996622028e-26
0.026602651486612925 2.930406343491472e-26
0.027222934293792744 2.864201677164071e-26
0.027857679973633073 2.7994675026843845e-26
0.02850722575083718 2.7361728608332694e-26
0.02917191671303455 2.6742873279547056e-26
0.029852105994117403 2.6137810149850013e-26
0.030548154961852016 2.554624565815228e-26
0.031260433409864494 2.4967891549403307e-26
0.031989319754103004 2.4402464845525357e-26
0.0327352012338808 2.3849687811163612e-26
0.03349847411760691 2.3309287913785867e-26
0.034279543913313774 2.2780997780887422e-26
0.03507882558409363 2.2264555151055888e-26
0.03589674376855814 2.175970282428963e-26
0.03673373300643846 2.1266188606307203e-26
0.037590237969445384 2.0783765252412972e-26
0.038466713697512506 2.031219040725785e-26
0.03936362584054766 1.9851226543541026e-26
0.04028145090582124 1.9400640898060177e-26
0.04122067651112274 1.896020540656583e-26
0.04218180164382002 1.852969663725667e-26
0.043165336925959 1.8108895722732848e-26
0.044171804885544536 1.7697588291264283e-26
0.04520174023414663 1.7295564397341114e-26
0.046255690150979495 1.6902618451431937e-26
0.047334214573604344 1.6518549149381845e-26
0.048437886495410414 1.6143159401499976e-26
0.04956729227003216 1.577625626155554e-26
0.05072303192286451 1.5417650855575696e-26
0.051905719469841495 1.506715831079511e-26
0.05311598324364777 1.4724597684798183e-26
0.05435446622753626 1.4389791894885442e-26
0.05562182639692926 1.4062567647784773e-26
0.056918737068984544 1.3742755369728278e-26
0.058245887260312136 1.34301891372699e-26
0.05960398205303182 1.3124706608235605e-26
0.06099374296936585 1.2826148953607861e-26
0.06241590835496589 1.2534360789958493e-26
0.06387123377117784 1.2249190112618998e-26
0.06536049239645289 1.1970488229520171e-26
0.06688447543711816 1.1698109695877478e-26
0.06844399254772507 1.143191224968005e-26
0.0700398722611988 1.1171756747979594e-26
0.0716729624290174 1.0917507104032392e-26
0.07334413067165428 1.0669030225317784e-26
0.07505426483952363 1.0426195952685525e-26
0.07680427348467332 1.018887699995405e-26
0.07859508634347626 9.956948894777791e-27
0.08042765483057629 9.730289920322804e-27
0.08230295254435131 9.508781058022606e-27
0.08422197578416211 9.292305931035401e-27
0.08618574407966152 9.080750748806861e-27
0.08819530073244539 8.874004252553855e-27
0.09025171337033296 8.671957661667664e-27
0.09235607451457113 8.474504621121059e-27
0.09450950216026408 8.281541149726305e-27
0.09671314037033632 8.092965589404689e-27
