# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.0978437670592484e-06 1.2706824335718224e-37 1.52054935552433e-37 2.5061783931954e-37 3.7077936916498886e-37 7.09459171257816e-37 3.37023803991621e-36 5.106588511987221e-35 4.5409309793816994e-35
1.1234417272482566e-06 1.243693480382701e-37 1.4887162995389742e-37 2.456725792689774e-37 3.6400780876193316e-37 6.993597431235277e-37 3.381079109050798e-36 5.270311573533886e-35 4.742367706113461e-35
1.149636544281106e-06 1.2172840087981524e-37 1.4575594859107624e-37 2.4082850283629274e-37 3.5737030599558965e-37 6.89463160990951e-37 3.393165955457885e-36 5.441128836952871e-35 4.955388930285062e-35
1.1764421348171486e-06 1.1914413557643033e-37 1.427064227929609e-37 2.36083452618732e-37 3.508640417464034e-37 6.797654427255839e-37 3.406521224920328e-36 5.619419404955835e-35 5.180756968425422e-35
1.2038727400046132e-06 1.1661531444002838e-37 1.397216171036126e-37 2.3143532036829926e-37 3.444862620745984e-37 6.7026270792967595e-37 3.421168920671777e-36 5.805585774860477e-35 5.419287107362326e-35
1.2319429330465773e-06 1.1414072771149837e-37 1.368001284744841e-37 2.268820457480679e-37 3.3823427650721083e-37 6.609511752820403e-37 3.4371344397784836e-36 6.000055361196635e-35 5.671851381182825e-35
1.2606676269433496e-06 1.1171919289063675e-37 1.3394058547861238e-37 2.2242161512443936e-37 3.321054563771929e-37 6.518271599711118e-37 3.4544446111007225e-36 6.203282124078029e-35 5.939382638722471e-35
1.2900620824153782e-06 1.0934955408374392e-37 1.3114164754600247e-37 2.180520603941235e-37 3.260972332126921e-37 6.428870712176944e-37 3.4731277348360605e-36 6.415748310565841e-35 6.222878843102564e-35
1.3201419160108953e-06 1.0703068136841481e-37 1.2840200421956103e-37 2.1377145784475207e-37 3.2020709717487977e-37 6.341274098847245e-37 3.493213623666549e-36 6.637966318058092e-35 6.523407673729744e-35
1.3509231084026028e-06 1.0476147017499375e-37 1.257203744309666e-37 2.0957792704799905e-37 3.1443259554262405e-37 6.2554476617097464e-37 3.514733645518117e-36 6.870480686465443e-35 6.842111498350482e-35
1.38242201287781e-06 1.025408406842061e-37 1.230955057958851e-37 2.0546962978423754e-37 3.0877133124257794e-37 6.171358173865925e-37 3.5377207679680035e-36 7.113870232255937e-35 7.180212686372423e-35
1.4146553640265304e-06 1.0036773724049579e-37 1.2052617392793116e-37 2.0144476899764628e-37 3.032209614230145e-37 6.088973258073282e-37 3.562209604303116e-36 7.368750330772397e-35 7.539019287391124e-35
1.447640286632156e-06 9.824112778062135e-38 1.180111817708265e-37 1.975015877808322e-37 2.977791960700315e-37 6.008261366053233e-37 3.5882364612617724e-36 7.635775359754834e-35 7.91993112126845e-35
1.4813943047694329e-06 9.616000327704436e-38 1.1554935894821248e-37 1.936383683880061e-37 2.924437966646699e-37 5.929191758539708e-37 3.615839388480226e-36 7.915641314820722e-35 8.32444631813372e-35
1.5159353511145682e-06 9.412337719570034e-38 1.1313956113057596e-37 1.8985343127581098e-37 2.872125748796093e-37 5.851734486046713e-37 3.645058229675814e-36 8.209088610155684e-35 8.754168304474258e-35
1.5512817764724183e-06 9.213028496772513e-38 1.10780669418804e-37 1.8614513417090877e-37 2.8208339131408526e-37 5.775860370331994e-37 3.6759346755955895e-36 8.51690507656863e-35 9.21081329913096e-35
1.587452359525819e-06 9.017978347473093e-38 1.0847158974384406e-37 1.8251187116348627e-37 2.7705415426579442e-37 5.7015409865373995e-37 3.70851231877395e-36 8.839929172637082e-35 9.69621834492057e-35
1.6244663168122348e-06 8.827095054725884e-38 1.062112522820325e-37 1.7895207182585456e-37 2.7212281853854088e-37 5.6287486459854285e-37 3.742836710141497e-36 9.179053423480895e-35 1.0212349909926192e-34
1.6623433129330315e-06 8.640288447601128e-38 1.0399861088557804e-37 1.7546420035534577e-37 2.672873842844415e-37 5.557456379613249e-37 3.778955417539231e-36 9.535228103975791e-35 1.0761313106136368e-34
1.7011034710007933e-06 8.457470353550097e-38 1.018326425278143e-37 1.7204675474074672e-37 2.625458958795627e-37 5.487637922026379e-37 3.8169180862006127e-36 9.90946518412287e-35 1.1345361565738959e-34
1.740767383330235e-06 8.278554551977117e-38 9.971234676273763e-38 1.6869826595152644e-37 2.5789644083187727e-37 5.4192676961547886e-37 3.856776501274976e-36 1.0302842555596046e-34 1.196690802324977e-34
1.7813561223783898e-06 8.103456728984947e-38 9.763674519844476e-38 1.654172971491474e-37 2.5333714872049167e-37 5.352320798495312e-37 3.898584652478751e-36 1.0716508559823947e-34 1.2628535653919789e-34
1.8228912519398869e-06 7.932094433257501e-38 9.560488098405958e-38 1.6220244291976822e-37 2.488661901651179e-37 5.286772984924857e-37 3.942398800975826e-36 1.1151686839505204e-34 1.3333010222875427e-34
1.8653948386032614e-06 7.764387033050745e-38 9.361581830974661e-38 1.5905232852767637e-37 2.4448177582480944e-37 5.2226006570699e-37 3.9882775486057035e-36 1.1609681537000633e-34 1.4083293102395419e-34
1.908889463474389e-06 7.60025567425937e-38 9.166864191945299e-38 1.559656091888074e-37 2.4018215542501116e-37 5.159780849218412e-37 4.0362819095974565e-36 1.2091882864705182e-34 1.4882555219978532e-34
1.9533982341732686e-06 7.439623239529305e-38 8.976245663599307e-38 1.5294096936373057e-37 2.3596561681200876e-37 5.098291215761121e-37 4.086475384930048e-36 1.259977307435796e-34 1.5734192003237665e-34
