# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
4.224012016669261e-05 1.6649120617270448e-28
4.2396056777090955e-05 1.6833950662399334e-28
4.2552569054091814e-05 1.7020834146567175e-28
4.270965912286649e-05 1.7209793890471293e-28
4.286732911643208e-05 1.7400852968460913e-28
4.3025581175679714e-05 1.7594034711355707e-28
4.318441744940425e-05 1.7789362709297525e-28
4.3343840094333205e-05 1.798686081463259e-28
4.3503851275155734e-05 1.8186553144825725e-28
4.366445316455269e-05 1.8388464085408208e-28
4.382564794322537e-05 1.859261829295653e-28
4.3987437799925785e-05 1.8799040698106166e-28
4.41498249314861e-05 1.9007756508597505e-28
4.431281154284818e-05 1.921879121235586e-28
4.447639984709417e-05 1.9432170580606604e-28
4.464059206547583e-05 1.9647920671023467e-28
4.480539042744532e-05 1.9866067823519834e-28
4.497079717068521e-05 2.0086638683318862e-28
4.513681454113856e-05 2.0309660188382635e-28
4.5303444793040015e-05 2.0535159574345327e-28
4.54706901889461e-05 2.076316437956694e-28
4.563855299976567e-05 2.0993702448497903e-28
4.5807035504791405e-05 2.1226801935082495e-28
4.5976139991730015e-05 2.146249130619795e-28
4.614586875673394e-05 2.1700799345133774e-28
4.631622410443226e-05 2.194175515510872e-28
4.648720834796171e-05 2.2185388162826415e-28
4.6658823808998746e-05 2.243172812207215e-28
4.6831072817790297e-05 2.268080511734754e-28
4.700395771318608e-05 2.293264956754758e-28
4.7177480842670096e-05 2.3187292229677373e-28
4.735164456239218e-05 2.344476420260987e-28
4.7526451237200666e-05 2.3705096930887136e-28
4.770190324067377e-05 2.3968322208561465e-28
4.787800295515247e-05 2.4234472176795593e-28
4.805475277177253e-05 2.450357934244991e-28
4.823215509049675e-05 2.477567657510564e-28
4.841021232014814e-05 2.5050797106109363e-28
4.8588926878441955e-05 2.5328974536178617e-28
4.876830119201911e-05 2.561024283950854e-28
4.894833769647891e-05 2.589463636792297e-28
4.912903883641177e-05 2.61821898550716e-28
4.931040706543313e-05 2.647293842067523e-28
4.9492444846215995e-05 2.6766917574816024e-28
4.967515465052501e-05 2.706416322227772e-28
4.98585389592498e-05 2.7364711666932533e-28
5.004260026243827e-05 2.766859961617679e-28
5.022734105933121e-05 2.7975864185417516e-28
5.041276385839534e-05 2.8286542902606514e-28
5.059887117735815e-05 2.8600673712827165e-28
5.078566554324174e-05 2.8918294980768224e-28
5.097314949239683e-05 2.9239445497998137e-28
5.116132557053792e-05 2.9564164492523465e-28
5.135019633277706e-05 2.989249162481673e-28
5.15397643436592e-05 3.0224466996185905e-28
5.173003217719679e-05 3.056013115367414e-28
5.192100241690434e-05 3.089952509501383e-28
5.21126776558343e-05 3.124269027363758e-28
5.230506049661134e-05 3.158966860374219e-28
5.249815355146854e-05 3.194050246541163e-28
5.2691959442282445e-05 3.2295234709795217e-28
5.2886480800608394e-05 3.2653908664343122e-28
5.3081720267717e-05 3.3016568138102312e-28
5.327768049462913e-05 3.3383257427068082e-28
5.347436414215269e-05 3.375402131485674e-28
5.367177388091839e-05 3.4128905084034596e-28
5.386991239141572e-05 3.450795453167036e-28
5.406878236403008e-05 3.489121595624653e-28
5.4268386499078466e-05 3.5278736170864423e-28
5.4468727506846866e-05 3.5670562508966126e-28
5.4669808107626756e-05 3.606674283011764e-28
5.4871631031751704e-05 3.6467325525856618e-28
5.507419901963521e-05 3.6872359525606965e-28
5.5277514821807045e-05 3.7281894302656126e-28
5.5481581198951345e-05 3.7695979880201967e-28
5.568640092194379e-05 3.811466683746482e-28
5.589197677188889e-05 3.8538006305954406e-28
5.609831154015852e-05 3.8966050003174213e-28
5.6305408028428946e-05 3.9398850215260294e-28
5.65132690487196e-05 3.9836459807979214e-28
5.672189742343101e-05 4.0278932234715916e-28
5.693129598538271e-05 4.072632154300475e-28
