# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
0.0009407483677622533 1.604985405585973e-26
0.000962683400768232 1.6451380709292053e-26
0.000985129883689471 1.6891608888449383e-26
0.0010080997417879817 1.737238892943993e-26
0.0010316051783820807 1.789225666739748e-26
0.0010556586813297128 1.838880127926898e-26
0.0010802730296629402 1.8913199314120936e-26
0.001105461300377127 1.9463664530208146e-26
0.0011312368753784248 2.0038050012640626e-26
0.0011576134485932472 2.063387203114151e-26
0.0011846050332435167 2.124835596089964e-26
0.0012122259692915415 2.1878505341746586e-26
0.0012404909310584848 2.2521193253363836e-26
0.0012694149350204683 2.3173273016309894e-26
0.0012990133477864558 2.3831703044288917e-26
0.0013293018942621524 2.4493678785292115e-26
0.001360296666004259 2.5156763415535118e-26
0.001392014129769518 2.5819008545020536e-26
0.0014244711362630968 2.6479056785581655e-26
0.0014576849290909482 2.713621958429809e-26
0.0014916731539209149 2.779052603239049e-26
0.0015264538678574353 2.844274108809225e-26
0.0015620455490348386 2.9094354407783043e-26
0.0015984671064343198 2.9747543390078726e-26
0.0016357378899298156 3.0405115820876e-26
0.0016738777005681136 3.107043851500309e-26
0.0017129068010886602 3.174735857418709e-26
0.0017528459266886532 3.244012343082478e-26
0.00179371629603914 3.315330490666228e-26
0.0018355396225579732 3.3891731296418904e-26
0.0018783381259456144 3.466043018673078e-26
0.0019221345439899109 3.546458349814111e-26
0.001966952144646121 3.6309495197281305e-26
0.0020128147383986056 3.710400197000845e-26
0.002059746690910748 3.791776542805572e-26
0.0021077729359698315 3.875921763589224e-26
0.0021569189887337423 3.9628829844916325e-26
0.002207210959286545 4.052674072545276e-26
0.0022586755665101248 4.145281911532255e-26
0.0023113401522792685 4.2406742502537273e-26
0.0023652326959877285 4.3388088133615664e-26
0.0024203818294129824 4.4396432986103856e-26
0.0024768168519275916 4.543145832804253e-26
0.002534567746065232 4.6493054294389635e-26
0.0025936651934496745 4.758141991042938e-26
0.0026541405910951734 4.869715432236894e-26
0.0027160260680869266 4.9841335650403755e-26
0.0027793545026504624 5.10155848094049e-26
0.002844159539619031 5.222211275856383e-26
0.0029104756083082714 5.346375083089888e-26
0.0029783379408076585 5.474396493731423e-26
0.0030477825906984404 5.606685543092962e-26
0.0031188464522080173 5.743714517575337e-26
0.0031915672798109355 5.880141813128186e-26
0.0032659837082868936 6.014172400393342e-26
0.003342135273246469 6.151401697260786e-26
0.0034200624321353945 6.291949230691383e-26
0.0034998065857286074 6.435938641801432e-26
0.0035814101001254554 6.583500742068788e-26
0.003664916329257761 6.734778030633702e-26
0.0037503696379226933 6.889930452087526e-26
0.0038378154253526898 7.049142089638539e-26
0.003927300149334948 7.212628433122928e-26
0.004018871350893299 7.380643838145122e-26
0.00411257767954558 7.553488801974903e-26
0.004208468919149921 7.731516721083803e-26
0.004306596014353682 7.915139859115727e-26
0.004407011097659079 8.104834335350263e-26
0.004509767517119906 8.301144033837223e-26
0.004614919864684026 8.493421452411508e-26
0.004722524005196735 8.687893792527805e-26
0.004832637106080367 8.88714324115565e-26
0.004945317667705937 9.091349694143689e-26
0.005060625554472947 9.30072161525377e-26
0.005178622026613854 9.515502143453493e-26
0.005299369772740128 9.735975804625731e-26
0.005422932943147155 9.962475615527804e-26
0.0055493771838957115 1.0195390327301091e-25
0.00567876967168809 1.0435171539941102e-25
0.005811179149557424 1.0682340429101017e-25
0.0059466759633891655 1.093749386063804e-25
0.006085332099294114 1.1196710536139033e-25
0.006227221221852859 1.1453517978472624e-25
0.006372418713251954 1.1716750243705986e-25
0.006521001713332612 1.1986681600015555e-25
0.006673049160573193 1.2263630861789876e-25
0.006828641834027273 1.254796948955628e-25
0.006987862396239558 1.2840130035376134e-25
0.00715079543716245 1.3140614686681535e-25
0.007317527519096606 1.3450003647450066e-25
0.007488147222679345 1.376896310362888e-25
0.007662745193945353 1.4095119791399593e-25
0.007841414192484688 1.4419152681775028e-25
0.008024249140723652 1.475147038108214e-25
0.008211347174354735 1.5092471523189573e-25
0.008402807693942412 1.5442618899750344e-25
0.008598732417732204 1.580244935565606e-25
0.008799225435691074 1.617258378744035e-25
0.009004393264807849 1.655373696086178e-25
0.009214344905683071 1.6946357560699204e-25
0.009429191900438323 1.733672401341036e-25
0.009649048391975805 1.773725686191167e-25
0.009874031184619632 1.8148485008308866e-25
0.010104259806171096 1.8571020764342078e-25
0.01033985657141083 1.9005571305584086e-25
0.010580946647081629 1.9452950020428394e-25
0.010827658118386449 1.9908223098217258e-25
0.011080122057036918 2.0368525471406887e-25
0.011338472590888495 2.0841203253643053e-25
0.01160284697519928 2.1326976166549903e-25
0.01187338566555036 2.182667365284023e-25
0.012150232392466372 2.233888209597061e-25
0.012433534237775993 2.2856206353862126e-25
0.01272344171275288 2.3387622973681765e-25
0.013020108838078586 2.3933980953508916e-25
0.013323693225669961 2.4494841247621645e-25
0.013634356162414448 2.5063289799874657e-25
0.013952262695857842 2.5647485945385455e-25
0.014277581721889965 2.62471383648324e-25
0.014610486074474885 2.6857797986614654e-25
0.014951152617473332 2.7484569473069815e-25
0.015299762338606094 2.812534657176671e-25
0.015656500445608335 2.8781452427845303e-25
0.016021556464625875 2.945189450308399e-25
0.016395124340905766 3.013922633071669e-25
0.016777402541834602 3.0840807011892874e-25
0.017168594162379338 3.1562288136114577e-25
0.01756890703298664 3.2295968687707423e-25
0.017978553829998065 3.3048735531844846e-25
0.01839775218863974 3.382306685081725e-25
0.01882672481864659 3.460803577695446e-25
0.01926569962258253 3.54145093729015e-25
0.019714909816919448 3.6244047993406575e-25
0.020174594055939365 3.708619476533804e-25
0.02064499655852557 3.7949665810228663e-25
0.021126367237910063 3.883767126554642e-25
0.021618961834446313 3.9742049612439302e-25
0.02212304205147776 4.066663437313146e-25
0.022638875694374342 4.161733385961273e-25
0.0231667368128109 4.258765905305253e-25
0.02370690584636297 4.35783572975445e-25
0.024259669773497434 4.459701722091077e-25
0.024825322264037063 4.563599612224193e-25
0.025404163835180054 4.669879668937636e-25
0.025996502011157406 4.779126593473086e-25
0.026602651486612925 4.890221449816746e-25
0.027222934293792744 5.0044342911711425e-25
0.027857679973633073 5.120967698688078e-25
0.02850722575083718 5.24054943498374e-25
0.02917191671303455 5.362589659557749e-25
0.029852105994117403 5.487645595482298e-25
0.030548154961852016 5.615622088455982e-25
0.031260433409864494 5.746642768413703e-25
0.031989319754103004 5.880478556398036e-25
0.0327352012338808 6.017768495649815e-25
0.03349847411760691 6.157802069807439e-25
0.034279543913313774 6.301797418221255e-25
0.03507882558409363 6.44838265391775e-25
0.03589674376855814 6.598629842466704e-25
0.03673373300643846 6.753169598790632e-25
0.037590237969445384 6.91002456935947e-25
0.038466713697512506 7.070991622891438e-25
0.03936362584054766 7.23654996199701e-25
0.04028145090582124 7.404837169978035e-25
0.04122067651112274 7.577182562533682e-25
0.04218180164382002 7.754412007626282e-25
0.043165336925959 7.935129905099081e-25
0.044171804885544536 8.119675275519552e-25
0.04520174023414663 8.309419568566208e-25
0.046255690150979495 8.503302279462172e-25
0.047334214573604344 8.701043818579049e-25
0.048437886495410414 8.904351970711492e-25
0.04956729227003216 9.111935066709781e-25
0.05072303192286451 9.324064328592673e-25
0.051905719469841495 9.542215356831189e-25
0.05311598324364777 9.764041582800254e-25
0.05435446622753626 9.991994379202287e-25
0.05562182639692926 1.0224762983516131e-24
0.056918737068984544 1.046343170069464e-24
0.058245887260312136 1.0707162205206115e-24
0.05960398205303182 1.0956869877633046e-24
0.06099374296936585 1.1212387122598975e-24
0.06241590835496589 1.1473936730187246e-24
0.06387123377117784 1.1741195445647208e-24
0.06536049239645289 1.2015425714116094e-24
0.06688447543711816 1.2294926789673894e-24
0.06844399254772507 1.2582314291279137e-24
0.0700398722611988 1.2875188275497165e-24
0.0716729624290174 1.3175068894916112e-24
0.07334413067165428 1.3483493370367357e-24
0.07505426483952363 1.3796932907660777e-24
0.07680427348467332 1.4118209892345926e-24
0.07859508634347626 1.444862526702472e-24
0.08042765483057629 1.4784924320581909e-24
0.08230295254435131 1.5128915304104546e-24
0.08422197578416211 1.5482627876180125e-24
0.08618574407966152 1.5843758424443458e-24
0.08819530073244539 1.6212103397469316e-24
0.09025171337033296 1.6590797182126444e-24
0.09235607451457113 1.697820918874581e-24
0.09450950216026408 1.737289282830415e-24
0.09671314037033632 1.7778657082932655e-24
0.09896815988334524 1.8193409608567795e-24
0.10127575873546546 1.8616802229755143e-24
0.10363716289697593 1.9052180135436443e-24
0.10605362692358762 1.9495350134306048e-24
0.10852643462295801 1.9950304120864476e-24
0.11105689973674641 2.041525461519037e-24
0.11364636663857243 2.0891595981077916e-24
0.11629621104824843 2.1378364250941594e-24
0.1190078407626656 2.1876974568561937e-24
0.12178269640372161 2.2387138498839955e-24
0.12462225218368743 2.290925134250425e-24
0.1275280166884199 2.344294863183438e-24
0.13050153367883624 2.399072419101455e-24
0.1335443829110759 2.4548585662784446e-24
0.13665818097578622 2.512214310166679e-24
0.13984458215697693 2.5707322651535623e-24
0.14310527931090045 2.6305845578740576e-24
0.14644200476542463 2.6921370431235745e-24
0.14985653124037576 2.754774261765427e-24
0.15335067278934078 2.8188969664879122e-24
0.1569262857634292 2.8848381387522274e-24
0.1605852697975066 2.952047023015513e-24
0.16432956881942368 3.0207038176861607e-24
0.16816117208277714 3.0912952028661088e-24
0.172082115223751 3.1634649650794605e-24
0.1760944813425998 3.2369831658420905e-24
0.1802004021103484 3.3125608420868474e-24
0.18440205890129596 3.389977602274561e-24
0.18870168395192646 3.468752520460135e-24
0.1931015615468407 3.549732483611251e-24
0.1976040292323402 3.632605414839462e-24
0.20221147905830805 3.7171083862325316e-24
0.20692635884904578 3.8039960954379595e-24
