# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
2.5609931002584567e-05 2.077613146728061e-50 1.7731483591320922e-49 1.3963223575322575e-45 1.4471074291761162e-43 3.19675121337002e-41 1.166655230550311e-37 1.618962800145859e-34 4.037033510474782e-34
2.6086536176225506e-05 2.0586601935267685e-50 1.791464995664698e-49 1.4223423525402546e-45 1.4756215915099246e-43 3.3107548579431966e-41 1.2319977018913592e-37 1.7110251097539762e-34 4.266635573216781e-34
2.6572011053245066e-05 2.0400312733279664e-50 1.810345605623426e-49 1.4488484284027906e-45 1.5047423665321351e-43 3.4296639227368246e-41 1.3010369758252882e-37 1.8083232217658794e-34 4.509296324797452e-34
2.706652070033241e-05 2.021722605703571e-50 1.8298010169216022e-49 1.4758497248850904e-45 1.5344846301963575e-43 3.553717703716931e-41 1.3739829573507815e-37 1.9111549213730641e-34 4.76575848800811e-34
2.7570233256095827e-05 2.0037304902231614e-50 1.8498422281814004e-49 1.5033555566445644e-45 1.5648637023404805e-43 3.6831681281487575e-41 1.45105748338598e-37 2.0198349304743937e-34 5.036807028667676e-34
2.8083319988231698e-05 1.986051305744833e-50 1.870480405592874e-49 1.5313754167269228e-45 1.5958953626653036e-43 3.8182804547270277e-41 1.5324950012787874e-37 2.1346958709656635e-34 5.323271558234922e-34
2.860595535175745e-05 1.9686815097334907e-50 1.8917268796139167e-49 1.5599189801393514e-45 1.6275958673685532e-43 3.9593340135619496e-41 1.6185432859059928e-37 2.2560892828171485e-34 5.626028873071656e-34
2.9138317048327887e-05 1.9516176376066767e-50 1.913593141532865e-49 1.5889961075027423e-45 1.6599819664634776e-43 4.106622988308224e-41 1.7094641975559345e-37 2.3843867000551956e-34 5.94600563812875e-34
2.9680586086656024e-05 1.9348563021079329e-50 1.936090839918294e-49 1.6186168487851153e-45 1.693070921812639e-43 4.260457242855155e-41 1.8055344829143727e-37 2.519980787941414e-34 6.2841812232697484e-34
3.0232946844057763e-05 1.918394192707828e-50 1.9592317769834968e-49 1.6487914471183274e-45 1.726880525908873e-43 4.421163195133078e-41 1.9070466216048924e-37 2.663286544829849e-34 6.641590700912767e-34
