# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
4.0842386526745176e-06 7.921393826009547e-45 2.3873469323662937e-44 4.814090014210539e-39 1.8709005395433367e-35 1.8379321568090734e-31 1.777327987102247e-27 2.5235027460958486e-24 6.29406166274156e-24
4.179469123139017e-06 7.976696834128874e-45 2.431197229842862e-44 5.160540361370882e-39 2.0499749687570573e-35 2.0154222203552972e-31 1.9489809084927072e-27 2.7672208505686517e-24 6.901937677160935e-24
4.2769200423275275e-06 8.032769279051389e-45 2.476446252770576e-44 5.531633761766261e-39 2.2462681929000818e-35 2.21005338794779e-31 2.1372119400661496e-27 3.03447707680289e-24 7.568521926395537e-24
4.376643183506652e-06 8.089627000264621e-45 2.523153305283298e-44 5.929316771509826e-39 2.4614396018392913e-35 2.4234810991916524e-31 2.343622183418976e-27 3.327544719643352e-24 8.299484409487408e-24
4.478691527118417e-06 8.147286261749027e-45 2.571380737738903e-44 6.355713815355118e-39 2.6973086787884575e-35 2.657520673165444e-31 2.5699673733715178e-27 3.648916627115229e-24 9.101042729906874e-24
4.583119288927478e-06 8.205763766053962e-45 2.6211941281398975e-44 6.813143713169053e-39 2.9558704551661217e-35 2.9141627505294005e-31 2.8181728134388e-27 4.001326406282675e-24 9.980014986711071e-24
4.689981948824612e-06 8.265076667953054e-45 2.6726624756751187e-44 7.304137677206073e-39 3.239312454037498e-35 3.1955902233870706e-31 3.09034975024715e-27 4.3877716721686925e-24 1.0943877761458363e-23
4.799336280301815e-06 8.325242590603414e-45 2.7258584074154717e-44 7.831458934327276e-39 3.5500332731884556e-35 3.504196803825649e-31 3.388813332870206e-27 4.8115395469942885e-24 1.2000829717816733e-23
4.911240380614659e-06 8.386279639362896e-45 2.780858399049011e-44 8.398124134627973e-39 3.890662963341052e-35 3.8426073865730502e-31 3.716102307423239e-27 5.276234623192869e-24 1.3159861346262955e-23
5.0257537016479225e-06 8.448206419254828e-45 2.837743010791757e-44 9.007426710670513e-39 4.2640853690216876e-35 4.2137003733175255e-31 4.075000608966235e-27 5.785809620284359e-24 1.44308314277439e-23
5.142937081500915e-06 8.511042050648492e-45 2.8965971395201454e-44 9.662962400489659e-39 4.6734626314099287e-35 4.62063215778887e-31 4.468561043282035e-27 6.3445990090206694e-24 1.5824550898237052e-23
5.262852776809252e-06 8.574806187064367e-45 2.9575102884857204e-44 1.0368657139882491e-38 5.122262055631288e-35 5.066863974060131e-31 4.9001312543474256e-27 6.957355880831284e-24 1.7352874807662875e-23
5.385564495820272e-06 8.639519033055485e-45 3.020576855884488e-44 1.1128797558591758e-38 5.614285571924708e-35 5.556191337382003e-31 5.3733821992867684e-27 7.629292377472676e-24 1.9028803158574642e-23
