# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
6.923733454639272e-07 9.970621437126956e-40 9.972842018979876e-40 1.2388439547593726e-39 1.6746791938905685e-39 2.5823151498677566e-39 5.397652234100659e-39 6.810087732794362e-39 1.5242086993361607e-39
7.085171228072106e-07 9.723055530531805e-40 9.725318217548734e-40 1.2106198603941485e-39 1.6365211446939706e-39 2.5234764005937064e-39 5.274665455640976e-39 6.654919403254862e-39 1.489479899470462e-39
7.250373177994646e-07 9.481678114289031e-40 9.483983717542448e-40 1.1830385851475356e-39 1.5992325395427434e-39 2.465978310988705e-39 5.154480972606423e-39 6.503286667778108e-39 1.455542422452918e-39
7.419427072122865e-07 9.24633330391339e-40 9.248682649009831e-40 1.1560855007975398e-39 1.5627935682470635e-39 2.409790334713847e-39 5.0370349379927256e-39 6.355108967732461e-39 1.422378241344813e-39
7.592422724615558e-07 9.016869173479979e-40 9.019263102840443e-40 1.1297463118572531e-39 1.527184871669046e-39 2.354882620609127e-39 4.922264955704373e-39 6.210307580782181e-39 1.3899697335693399e-39
7.769452043790388e-07 8.793137657506277e-40 8.795577028988812e-40 1.1040070478222632e-39 1.4923875315782115e-39 2.3012259974267638e-39 4.8101100512357095e-39 6.068805577046586e-39 1.358299682379677e-39
7.950609080952509e-07 8.574994451654576e-40 8.577480139273016e-40 1.0788540559396467e-39 1.4583830610440573e-39 2.248791958686617e-39 4.700510639355793e-39 5.930527779409735e-39 1.3273512622736074e-39
8.135990080361694e-07 8.362298915124912e-40 8.36483180931479e-40 1.0542739936433875e-39 1.4251533941774118e-39 2.1975526474997954e-39 4.593408492763316e-39 5.7954007246732934e-39 1.2971080311112676e-39
8.325693530364543e-07 8.154913977524855e-40 8.157494985410224e-40 1.0302538215651593e-39 1.3926808769422056e-39 2.1474808419333353e-39 4.488746710637774e-39 5.66335262329501e-39 1.2675539214077546e-39
8.519820215718901e-07 7.9527060485106e-40 7.955336094174009e-40 1.006780796786975e-39 1.360948257285154e-39 2.0985499397685226e-39 4.386469688750294e-39 5.5343133212726895e-39 1.238673231798314e-39
