# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.006227221221852859 7.441905386609345e-28
0.006372418713251954 7.298644171236461e-28
0.006521001713332612 7.157008030882366e-28
0.006673049160573193 7.0170565540662525e-28
0.006828641834027273 6.878842860511324e-28
0.006987862396239558 6.742413954446529e-28
0.00715079543716245 6.607811072859985e-28
0.007317527519096606 6.475070018929526e-28
0.007488147222679345 6.34422149001718e-28
0.007662745193945353 6.215291388417872e-28
0.007841414192484688 6.088301124803553e-28
0.008024249140723652 5.963267907838302e-28
0.008211347174354735 5.840205021980555e-28
0.008402807693942412 5.719122094256591e-28
0.008598732417732204 5.600025347299942e-28
0.008799225435691074 5.4829178421557865e-28
0.009004393264807849 5.3677997087220745e-28
0.009214344905683071 5.254668364798579e-28
0.009429191900438323 5.143518723888708e-28
0.009649048391975805 5.03434339212554e-28
0.009874031184619632 4.927132854659247e-28
0.010104259806171096 4.821875651903612e-28
0.01033985657141083 4.718558545395124e-28
0.010580946647081629 4.617166673916539e-28
0.010827658118386449 4.517683702416727e-28
0.011080122057036918 4.420091958909243e-28
0.011338472590888495 4.324372565351969e-28
0.01160284697519928 4.230505559539042e-28
0.01187338566555036 4.138470009509909e-28
0.012150232392466372 4.0482441202947405e-28
0.012433534237775993 3.9598053341454476e-28
0.01272344171275288 3.873130423618434e-28
0.013020108838078586 3.7881955787463088e-28
0.013323693225669961 3.7049764879252554e-28
0.013634356162414448 3.6234484134752955e-28
0.013952262695857842 3.5435862614952254e-28
0.014277581721889965 3.465364647027338e-28
0.014610486074474885 3.3887579539875906e-28
0.014951152617473332 3.3137403911814047e-28
0.015299762338606094 3.240286043534554e-28
0.015656500445608335 3.168368919760423e-28
0.016021556464625875 3.097962995932663e-28
0.016395124340905766 3.029042255963193e-28
0.016777402541834602 2.961580728290547e-28
0.017168594162379338 2.89555251994482e-28
0.01756890703298664 2.83093184713266e-28
0.017978553829998065 2.7676930641139523e-28
0.01839775218863974 2.7058106881050233e-28
0.01882672481864659 2.6452594233281192e-28
0.01926569962258253 2.5860141816485294e-28
0.019714909816919448 2.5280501018608996e-28
0.020174594055939365 2.47134256674164e-28
0.02064499655852557 2.415867218398729e-28
0.021126367237910063 2.3615999719524315e-28
0.021618961834446313 2.3085170276958683e-28
0.02212304205147776 2.2565948816846555e-28
0.022638875694374342 2.205810335160675e-28
0.0231667368128109 2.1561405026211224e-28
0.02370690584636297 2.107562818807452e-28
0.024259669773497434 2.0600550445136424e-28
0.024825322264037063 2.0135952716728796e-28
0.025404163835180054 1.9681619271785672e-28
0.025996502011157406 1.923733776136339e-28
0.026602651486612925 1.8802899242553269e-28
0.027222934293792744 1.8378098195319534e-28
0.027857679973633073 1.796273253265174e-28
0.02850722575083718 1.75566036053073e-28
0.02917191671303455 1.7159516200621213e-28
0.029852105994117403 1.6771278535834165e-28
0.030548154961852016 1.6391702247978946e-28
0.031260433409864494 1.6020602378632538e-28
0.031989319754103004 1.5657797355552578e-28
0.0327352012338808 1.5303108970159288e-28
0.03349847411760691 1.4956362352559554e-28
0.034279543913313774 1.4617385943519022e-28
0.03507882558409363 1.4286011463790546e-28
0.03589674376855814 1.3962073881227395e-28
0.03673373300643846 1.3645411375497578e-28
0.037590237969445384 1.3335865302851246e-28
0.038466713697512506 1.303328015647211e-28
0.03936362584054766 1.2737503527273082e-28
0.04028145090582124 1.2448386063036249e-28
0.04122067651112274 1.216578142682719e-28
0.04218180164382002 1.188954625406456e-28
0.043165336925959 1.1619540108849306e-28
0.044171804885544536 1.1355625439934657e-28
0.04520174023414663 1.109766753615105e-28
0.046255690150979495 1.0845534481345643e-28
0.047334214573604344 1.0599097109073874e-28
0.048437886495410414 1.0358228957081297e-28
0.04956729227003216 1.0122806221763189e-28
0.05072303192286451 9.89270771247192e-29
0.051905719469841495 9.667814805927904e-29
0.05311598324364777 9.448011400753514e-29
0.05435446622753626 9.233183872151249e-29
0.05562182639692926 9.023221026803151e-29
0.056918737068984544 8.818014058004657e-29
