# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.000607132223010125 7.266674193561423e-34
0.0006212884690447563 7.508609746192265e-34
0.0006357747902989163 7.759213774194625e-34
0.0006505988829973161 8.018648336169264e-34
0.0006657686228142928 8.287064025967392e-34
0.0006812920690579615 8.564598535511845e-34
0.0006971774689519261 8.851375185702492e-34
0.0007134332620168255 9.147501435956158e-34
0.0007300680845540431 9.453067384239262e-34
0.0007470907742339592 9.768144270713646e-34
0.0007645103747911887 1.0092782999302541e-33
0.0007823361408292924 1.0427012692561337e-33
0.00080057754273752 1.0770839296173823e-33
0.0008192442717221943 1.1124244250153709e-33
0.0008383462449554094 1.1487183244380225e-33
0.0008578936108437789 1.1859585076403407e-33
0.0008778967544200344 1.224135062948912e-33
0.000898366302860337 1.2632351988610919e-33
0.0009193131311302326 1.303243171151513e-33
0.0009407483677622533 1.3441402271072327e-33
0.000962683400768232 1.3859045683876676e-33
0.000985129883689471 1.4285113338465477e-33
0.0010080997417879817 1.4719326034615045e-33
0.0010316051783820807 1.5161374242946392e-33
0.0010556586813297128 1.5610918591572766e-33
0.0010802730296629402 1.6067590583781093e-33
0.001105461300377127 1.653099354780611e-33
0.0011312368753784248 1.7000703816684625e-33
0.0011576134485932472 1.7476272133028302e-33
0.0011846050332435167 1.7957225270391347e-33
0.0012122259692915415 1.8443067859802342e-33
0.0012404909310584848 1.893328440704519e-33
0.0012694149350204683 1.94273414834788e-33
0.0012990133477864558 1.99246900706421e-33
0.0013293018942621524 2.0424768036655757e-33
0.001360296666004259 2.0927002720554612e-33
0.001392014129769518 2.143081359920505e-33
0.0014244711362630968 2.1935615010407208e-33
0.0014576849290909482 2.2440818905173944e-33
0.0014916731539209149 2.2945837602020722e-33
0.0015264538678574353 2.3450086516390384e-33
0.0015620455490348386 2.3952986839058174e-33
0.0015984671064343198 2.4453968138488777e-33
0.0016357378899298156 2.4952470863617527e-33
0.0016738777005681136 2.5447948725356347e-33
0.0017129068010886602 2.593987093723955e-33
0.0017528459266886532 2.6427724297969917e-33
0.00179371629603914 2.691101510114989e-33
0.0018355396225579732 2.738927086013225e-33
0.0018783381259456144 2.786204183864291e-33
0.0019221345439899109 2.8328902380564852e-33
0.001966952144646121 2.8789452034976062e-33
0.0020128147383986056 2.924331647515959e-33
0.002059746690910748 2.9690148212806787e-33
0.0021077729359698315 3.012962711098162e-33
0.0021569189887337423 3.0561460701568125e-33
0.002207210959286545 3.098538431486203e-33
0.0022586755665101248 3.140116103066851e-33
0.0023113401522792685 3.180858146171682e-33
0.0023652326959877285 3.220746338139156e-33
0.0024203818294129824 3.259765120870611e-33
0.0024768168519275916 3.2979015364109166e-33
0.002534567746065232 3.3351451510131375e-33
0.0025936651934496745 3.371487969105597e-33
0.0026541405910951734 3.406924338575591e-33
0.0027160260680869266 3.4414508487599196e-33
0.0027793545026504624 3.475066222491037e-33
0.002844159539619031 3.507771203491243e-33
0.0029104756083082714 3.539568440338689e-33
0.0029783379408076585 3.5704623681509736e-33
0.0030477825906984404 3.6004590890466266e-33
0.0031188464522080173 3.629566252355002e-33
0.0031915672798109355 3.657792935452633e-33
0.0032659837082868936 3.685149526010957e-33
0.003342135273246469 3.711647606348587e-33
0.0034200624321353945 3.737299840491668e-33
0.0034998065857286074 3.762119864460082e-33
0.0035814101001254554 3.786122180215748e-33
0.003664916329257761 3.8093220536329726e-33
0.0037503696379226933 3.831735416779635e-33
0.0038378154253526898 3.853378774732851e-33
0.003927300149334948 3.874269117093024e-33
0.004018871350893299 3.8944238343062197e-33
0.00411257767954558 3.9138606388563964e-33
0.004208468919149921 3.93259749134564e-33
0.004306596014353682 3.9506525314425485e-33
0.004407011097659079 3.96804401364519e-33
0.004509767517119906 3.98479024777615e-33
0.004614919864684026 4.0009095441020456e-33
0.004722524005196735 4.016420162948697e-33
0.004832637106080367 4.031340268665543e-33
0.004945317667705937 4.0456878877781894e-33
0.005060625554472947 4.0594808711566574e-33
0.005178622026613854 4.0727368600178465e-33
0.005299369772740128 4.085473255574483e-33
0.005422932943147155 4.097707192138498e-33
0.0055493771838957115 4.10945551348467e-33
0.00567876967168809 4.120734752279928e-33
0.005811179149557424 4.13156111238472e-33
0.0059466759633891655 4.1419504538356145e-33
0.006085332099294114 4.151918280321721e-33
0.006227221221852859 4.161479728972422e-33
0.006372418713251954 4.170649562279338e-33
0.006521001713332612 4.1794421619817395e-33
0.006673049160573193 4.187871524751335e-33
0.006828641834027273 4.1959512595196604e-33
0.006987862396239558 4.203694586298644e-33
0.00715079543716245 4.2111143363527796e-33
0.007317527519096606 4.2182229535889454e-33
0.007488147222679345 4.225032497037904e-33
0.007662745193945353 4.2315546443091526e-33
0.007841414192484688 4.237800695908497e-33
0.008024249140723652 4.243781580315232e-33
0.008211347174354735 4.249507859723107e-33
0.008402807693942412 4.2549897363562724e-33
0.008598732417732204 4.260237059278268e-33
0.008799225435691074 4.2652593316185894e-33
0.009004393264807849 4.270065718147576e-33
0.009214344905683071 4.274665053136295e-33
0.009429191900438323 4.279065848443678e-33
0.009649048391975805 4.283276301778397e-33
0.009874031184619632 4.2873043050879905e-33
0.010104259806171096 4.291157453032311e-33
0.01033985657141083 4.294843051502743e-33
0.010580946647081629 4.2983681261527116e-33
0.010827658118386449 4.301739430908577e-33
0.011080122057036918 4.304963456433763e-33
0.011338472590888495 4.308046438521868e-33
0.01160284697519928 4.310994366397644e-33
0.01187338566555036 4.313812990907413e-33
0.012150232392466372 4.316507832582919e-33
0.012433534237775993 4.31908418956489e-33
0.01272344171275288 4.321547145374715e-33
0.013020108838078586 4.32390157652447e-33
