# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
3.986581073580439e-05 4.6956971725206066e-39 6.024073521820284e-39 1.386717309967051e-38 3.753466338322525e-38 7.391193094551427e-37 3.717518827962164e-34 3.839473893551999e-31 9.535370477913331e-31
4.0607720257003697e-05 4.618060577728521e-39 5.927440294952652e-39 1.3684975080725174e-38 3.7315090048381243e-38 7.534393110099343e-37 3.893002302479833e-34 4.057079055800727e-31 1.0077350775941391e-30
4.1363436840632776e-05 4.5417218140710006e-39 5.8323872616352775e-39 1.3505533341700827e-38 3.7101142024502037e-38 7.681841752207474e-37 4.077627392049502e-34 4.28704632185118e-31 1.0650150157505327e-30
4.213321743847289e-05 4.466659002897289e-39 5.7388882433206185e-39 1.3328805695891059e-38 3.689279252233816e-38 7.833665816055841e-37 4.271895940762453e-34 4.530078532025158e-31 1.125552136559999e-30
4.291732378422158e-05 4.3928506369036686e-39 5.646917499518569e-39 1.3154750635498836e-38 3.6690016551576587e-38 7.989996770573806e-37 4.4763380487845e-34 4.786918496388121e-31 1.1895316829903986e-30
4.371602248248502e-05 4.320275573794028e-39 5.5564497204064464e-39 1.2983327320773763e-38 3.64927909338638e-38 8.150970982837974e-37 4.691513677405435e-34 5.058351267974727e-31 1.2571494336514367e-30
4.45295850994266e-05 4.248913030049252e-39 5.467460019564542e-39 1.2814495569331455e-38 3.630109431695087e-38 8.316729954273977e-37 4.918014345279451e-34 5.345206545304521e-31 1.3286123020152165e-30
4.535828825510191e-05 4.178742574803566e-39 5.379923926835176e-39 1.2648215845652063e-38 3.611490718998628e-38 8.487420569136176e-37 5.156464921030843e-34 5.648361211541177e-31 1.4041389697179233e-30
4.620241371751313e-05 4.109744123825881e-39 5.293817381302948e-39 1.24844492507549e-38 3.5934211899983473e-38 8.663195355754871e-37 5.40752551769375e-34 5.968742018067399e-31 1.4839605558811591e-30
4.706224849841282e-05 4.041897933604458e-39 5.209116724394308e-39 1.2323157512046527e-38 3.575899266949024e-38 8.84421276105773e-37 5.671893494765007e-34 6.307328420688624e-31 1.5683213245014102e-30
