# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
6.642358664805138e-05 1.1660770383602812e-19
6.797235740910648e-05 1.278383483648731e-19
6.955724020492732e-05 1.4014902001662947e-19
7.117907704460117e-05 1.5364334463014786e-19
7.283872956998614e-05 1.684348549114323e-19
7.453707951348025e-05 1.8464793392867084e-19
7.627502916646401e-05 2.024188436270526e-19
7.805350185866558e-05 2.218968561272336e-19
7.987344244870308e-05 2.432454842259645e-19
8.173581782606456e-05 2.666438324773288e-19
8.364161742479263e-05 2.922880748933507e-19
8.559185374914618e-05 3.2039306782998913e-19
8.758756291151902e-05 3.511941178475025e-19
8.96298051829007e-05 3.849489107816175e-19
9.17196655561724e-05 4.219396217080349e-19
9.385825432253677e-05 4.624752244655891e-19
9.604670766138824e-05 5.068940131598145e-19
9.828618824393714e-05 5.555663522027237e-19
0.00010057788585090809 6.088976958264225e-19
0.00010292301800464121 6.673318683057439e-19
0.00010532283061593165 7.3135465526476035e-19
0.00010777859864595113 8.0149773037302885e-19
0.00011029162678360347 8.783429387801684e-19
0.00011286325013867351 9.625269578880033e-19
0.00011549483495113791 1.0547464014322785e-18
0.00011818777931701482 1.155763393129859e-18
0.0001209435139311377 1.2664116149184547e-18
0.00012376350284724815 1.3876029413633294e-18
0.00012664924425581149 1.5203346362860966e-18
0.00012960227127996844 1.665697241476967e-18
0.00013262415279004548 1.8248830862135934e-18
0.00013571649423705693 1.9991956684764307e-18
0.0001388809385056415 2.1900598037867567e-18
0.00014211916678688624 2.3990326266362086e-18
0.00014543289947150178 2.6278156928994474e-18
0.0001488238970638237 2.8782679908224448e-18
0.00015229396111712465 3.1524202197642507e-18
0.00015584493519073535 3.4524901933954954e-18
0.00015947870582948208 3.780899643796049e-18
0.00016319720356596128 4.140292464542594e-18
0.00016700240394618395 4.533554498684938e-18
0.00017089632857913436 4.9638348676414194e-18
0.000174881046210801 5.434569406147885e-18
0.00017895867382325032 5.949505744040306e-18
0.0001831313777593269 6.5127305912624235e-18
0.00018740137487357792 7.128699294625739e-18
0.00019177093371001327 7.802267681577024e-18
0.000196242375707327 8.538726798792658e-18
0.00020081807643222024 9.343839616040027e-18
0.00020550046684148122 1.0223881847721572e-17
0.0002102920345734925 1.1185685030838691e-17
0.0002151953252698519 1.2236682785863619e-17
0.00022021294392780895 1.3384961849058773e-17
0.00022534755628423554 1.4639315108192947e-17
0.0002306018902318662 1.6009301030041402e-17
0.00023597873726856003 1.7505303630343206e-17
0.0002414809539803547 1.913860157309216e-17
0.0002471114635590999 2.09214378057448e-17
0.00025287325735547713 2.286709705658032e-17
0.00025876939646823026 2.4989985787616117e-17
0.00026480301337045197 2.730572027934308e-17
0.000270977313573789 2.9831218765916623e-17
0.00027729557733145163 3.258479898378171e-17
0.00028376116138093086 3.558628286499567e-17
0.0002903775007273506 3.885710636136413e-17
0.00029714811046840066 4.242043603108164e-17
0.00030407658766182135 4.6301292434734545e-17
0.00031116661323643183 5.0526676295605416e-17
0.0003184219539477161 5.512570895999857e-17
0.00032584646437900766 6.012976958187601e-17
0.00033344408898933415 6.557264382052263e-17
0.0003412188642090111 7.14906805990821e-17
0.0003491749205840977 7.792294766896722e-17
0.0003573164849708539 8.491139738754473e-17
0.0003656478827813646 9.250103514823126e-17
0.0003741735402815245 1.0074009476040784e-16
0.0003828979869426037 1.0968021312085699e-16
0.000391825857847644 1.1937660496751333e-16
0.000400961896153964 1.298882452504475e-16
0.0004103109556130814 1.4127805640864698e-16
0.0004198780031493915 1.5361305729480307e-16
0.00042966812149897106 1.669645738045521e-16
0.000439686511909911 1.8140838584793312e-16
0.0004499384969056106 1.9702487324044477e-16
0.00046042952311250296 2.1389919233725593e-16
0.0004711651641537129 2.3212139835084965e-16
0.00048215112361018567 2.5178655423087356e-16
0.0004933932380508582 2.7299486038682725e-16
0.0005048974801334842 2.9585169133554896e-16
