# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
4.922573304926602e-05 2.4102943059722882e-23
5.0373508709772956e-05 2.6430788210439187e-23
5.154804657137365e-05 2.898345499587757e-23
5.27499706370262e-05 3.17826565306664e-23
5.397991945930254e-05 3.485220296494931e-23
5.5238546479635675e-05 3.8218204014669776e-23
5.6526520375476976e-05 4.190929106428093e-23
5.784452541554797e-05 4.595686068457686e-23
5.9193261823375433e-05 5.039534170948777e-23
6.057344614930286e-05 5.526248808487858e-23
6.198581165117595e-05 6.05997000073444e-23
6.34311086839044e-05 6.645237606996716e-23
6.491010509810695e-05 7.287029944755672e-23
6.642358664805138e-05 7.990806130580288e-23
6.797235740910648e-05 8.76255252196806e-23
6.955724020492732e-05 9.608833633581428e-23
7.117907704460117e-05 1.0536847974062485e-22
7.283872956998614e-05 1.1554489282169813e-22
7.453707951348025e-05 1.2670413666587363e-22
7.627502916646401e-05 1.389411323748952e-22
7.805350185866558e-05 1.523599684414979e-22
7.987344244870308e-05 1.67074786198071e-22
8.173581782606456e-05 1.8321075061852557e-22
8.364161742479263e-05 2.0090511504634802e-22
8.559185374914618e-05 2.2030838863938167e-22
8.758756291151902e-05 2.4158561665351275e-22
8.96298051829007e-05 2.6491778427283496e-22
9.17196655561724e-05 2.905033560994987e-22
9.385825432253677e-05 3.1855996430794763e-22
9.604670766138824e-05 3.4932625986563085e-22
9.828618824393714e-05 3.83063942406274e-22
0.00010057788585090809 4.2005998651143483e-22
0.00010292301800464121 4.60629082213611e-22
0.00010532283061593165 5.051163125381428e-22
0.00010777859864595113 5.539000878860619e-22
0.00011029162678360347 6.073953658248e-22
0.00011286325013867351 6.660571797182898e-22
0.00011549483495113791 7.3038451010585e-22
0.00011818777931701482 8.009245283498429e-22
0.0001209435139311377 8.782772515314395e-22
0.00012376350284724815 9.631006461474775e-22
0.00012664924425581149 1.0561162239313534e-21
0.00012960227127996844 1.1581151803064417e-21
0.00013262415279004548 1.2699651234168653e-21
0.00013571649423705693 1.3926174550968697e-21
0.0001388809385056415 1.5271154619015104e-21
0.00014211916678688624 1.6746031906952008e-21
0.00014543289947150178 1.836335180101007e-21
0.0001488238970638237 2.0136871302423897e-21
0.00015229396111712465 2.208167606031807e-21
0.00015584493519073535 2.4214308680845237e-21
0.00015947870582948208 2.6552909452633177e-21
0.00016319720356596128 2.9117370630504787e-21
0.00016700240394618395 3.1929505646550248e-21
0.00017089632857913436 3.501323466819665e-21
0.000174881046210801 3.83947880568126e-21
0.00017895867382325032 4.2102929477545e-21
0.0001831313777593269 4.6169200556300984e-21
0.00018740137487357792 5.0628189233813565e-21
0.00019177093371001327 5.551782386584294e-21
0.000196242375707327 6.0879695941139075e-21
0.00020081807643222024 6.675941383772193e-21
0.00020550046684148122 7.32069906971365e-21
0.0002102920345734925 8.02772699929976e-21
0.0002151953252698519 8.803039181335713e-21
0.00022021294392780895 9.653230465163507e-21
0.00022534755628423554 1.0585532625562033e-20
0.0002306018902318662 1.1607875863400166e-20
0.00023597873726856003 1.2728956287454494e-20
0.0002414809539803547 1.3958309859718846e-20
0.0002471114635590999 1.5306393538377013e-20
0.00025287325735547713 1.6784674173952416e-20
0.00025876939646823026 1.8405726114134932e-20
0.00026480301337045197 2.0183338091579278e-20
0.000270977313573789 2.213263058310913e-20
0.00027729557733145163 2.4270184353571394e-20
0.00028376116138093086 2.6614181556348432e-20
0.0002903775007273506 2.918456036095732e-20
0.00029714811046840066 3.2003184502445037e-20
0.00030407658766182135 3.509402938377334e-20
0.00031116661323643183 3.848338587350012e-20
0.0003184219539477161 4.220008400868238e-20
0.00032584646437900766 4.627573819843854e-20
0.00033344408898933415 5.0745016206950736e-20
0.0003412188642090111 5.564593390940059e-20
0.0003491749205840977 6.102017878119455e-20
0.0003573164849708539 6.691346437850452e-20
0.0003656478827813646 7.337591934798967e-20
0.0003741735402815245 8.046251366311966e-20
0.0003828979869426037 8.823352617297545e-20
0.000391825857847644 9.67550575716154e-20
0.000400961896153964 1.0609959248566794e-19
0.0004103109556130814 1.1634661598585026e-19
0.0004198780031493915 1.2758328969280505e-19
0.00042966812149897106 1.3990519339576604e-19
0.000439686511909911 1.5341713775929773e-19
0.0004499384969056106 1.682340561970266e-19
0.00046042952311250296 1.8448198213940998e-19
0.0004711651641537129 2.0229912129591423e-19
0.00048215112361018567 2.2183702700040705e-19
0.0004933932380508582 2.4326188976795187e-19
0.0005048974801334842 2.667559508146454e-19
0.0005166699617777604 2.9251905132548293e-19
0.0005287169374124361 3.207703340101124e-19
0.0005410448072981404 3.517501056521285e-19
0.0005536601209276797 3.857218813824312e-19
0.0005665695805056229 4.2297462756740063e-19
0.0005797800445090163 4.638252170425711e-19
0.0005932985313311235 5.086211279881884e-19
0.000607132223010125 5.577433959196438e-19
0.0006212884690447563 6.116098577664848e-19
0.0006357747902989163 6.706787046261611e-19
0.0006505988829973161 7.354523782993491e-19
0.0006657686228142928 8.064818485214656e-19
0.0006812920690579615 8.843712930012146e-19
0.0006971774689519261 9.697832459788194e-19
0.0007134332620168255 1.0634442247571201e-18
0.0007300680845540431 1.1661509137173035e-18
0.0007470907742339592 1.2787769422175751e-18
0.0007645103747911887 1.4022803131444367e-18
0.0007823361408292924 1.5377115517755338e-18
0.00080057754273752 1.6862226440564712e-18
0.0008192442717221943 1.8490768316849596e-18
0.0008383462449554094 2.0276593607011796e-18
0.0008578936108437789 2.223489266355451e-18
0.0008778967544200344 2.4382322845488396e-18
0.000898366302860337 2.6737150283608733e-18
0.0009193131311302326 2.9319405335649927e-18
0.0009407483677622533 3.2151052686085582e-18
0.000962683400768232 3.52561786093807e-18
0.000985129883689471 3.866119533055577e-18
0.0010080997417879817 4.239506620899206e-18
0.0010316051783820807 4.648955161343555e-18
0.0010556586813297128 5.09794795071758e-18
0.0010802730296629402 5.5903041606167455e-18
0.001105461300377127 6.130211773767339e-18
0.0011312368753784248 6.722263277874735e-18
0.0011576134485932472 7.371494704560463e-18
0.0011846050332435167 8.083428430866862e-18
0.0012122259692915415 8.864120235646422e-18
0.0012404909310584848 9.720210672163092e-18
0.0012694149350204683 1.0658981723615385e-17
0.0012990133477864558 1.1688418625087945e-17
0.0013293018942621524 1.2817277820664853e-17
0.001360296666004259 1.4055161438366912e-17
0.001392014129769518 1.5412598953070994e-17
0.0014244711362630968 1.6901136833084483e-17
0.0014576849290909482 1.8533436669202035e-17
0.0014916731539209149 2.032338285879454e-17
0.0015264538678574353 2.2286200721926847e-17
0.0015620455490348386 2.4438586239307173e-17
0.0015984671064343198 2.6798847530220155e-17
0.0016357378899298156 2.938706127511629e-17
0.0016738777005681136 3.2225242859159596e-17
0.0017129068010886602 3.5337533937450766e-17
0.0017528459266886532 3.8750407958415344e-17
0.00179371629603914 4.249289481020643e-17
0.0018355396225579732 4.659682843413727e-17
0.0018783381259456144 5.109711716853886e-17
0.0019221345439899109 5.603204056110923e-17
0.001966952144646121 6.144357534610664e-17
0.0020128147383986056 6.737775226258564e-17
0.002059746690910748 7.388504781848858e-17
0.0021077729359698315 8.102081337840402e-17
0.0021569189887337423 8.88457460768299e-17
0.002207210959286545 9.742640521841975e-17
0.0022586755665101248 1.0683577840465821e-16
0.0023113401522792685 1.1715390234162215e-16
0.0023652326959877285 1.284685430092667e-16
0.0024203818294129824 1.4087594403709022e-16
0.0024768168519275916 1.5448164278596494e-16
0.002534567746065232 1.694013701204993e-16
0.0025936651934496745 1.8576203472993545e-16
0.0026541405910951734 2.0370279955429078e-16
0.0027160260680869266 2.23376272927792e-16
0.0027793545026504624 2.449497944445999e-16
0.002844159539619031 2.6860687098918943e-16
0.0029104756083082714 2.945487332487521e-16
0.0029783379408076585 3.229960407739964e-16
0.0030477825906984404 3.5419076994789263e-16
0.0031188464522080173 3.883982635815292e-16
0.0031915672798109355 4.2590949199604636e-16
0.0032659837082868936 4.67043529917831e-16
0.003342135273246469 5.121502623983987e-16
0.0034200624321353945 5.616133701947369e-16
0.0034998065857286074 6.158535944883885e-16
0.0035814101001254554 6.753322972452616e-16
0.003664916329257761 7.405554111577337e-16
0.0037503696379226933 8.120777286931923e-16
0.0038378154253526898 8.905076194961717e-16
0.003927300149334948 9.765122143241398e-16
0.004018871350893299 1.0708230713546214e-15
0.00411257767954558 1.1742424102670033e-15
0.004208468919149921 1.2876499082858097e-15
0.004306596014353682 1.4120102168631778e-15
0.004407011097659079 1.5483811666311418e-15
0.004509767517119906 1.69792271652488e-15
0.004614919864684026 1.8619068899703653e-15
0.004722524005196735 2.0417285490153103e-15
0.004832637106080367 2.2389172379276752e-15
0.004945317667705937 2.4551502847954133e-15
0.005060625554472947 2.6922669494013398e-15
0.005178622026613854 2.9522841829583254e-15
0.005299369772740128 3.237413693245486e-15
0.005422932943147155 3.5500808125461375e-15
0.0055493771838957115 3.892945112127239e-15
0.00567876967168809 4.268922998607462e-15
0.005811179149557424 4.6812125575703255e-15
0.0059466759633891655 5.133320722159203e-15
0.006085332099294114 5.629093241698375e-15
0.006227221221852859 6.172747041671832e-15
0.006372418713251954 6.768906597347389e-15
0.006521001713332612 7.422642787348832e-15
0.006673049160573193 8.13951634791187e-15
0.006828641834027273 8.925625008842517e-15
0.006987862396239558 9.787655595723182e-15
0.00715079543716245 1.0732940491521614e-14
0.007317527519096606 1.176952032414331e-14
0.007488147222679345 1.2906212187216896e-14
0.007662745193945353 1.415268506549582e-14
0.007841414192484688 1.5519541454872742e-14
0.008024249140723652 1.7018407549228706e-14
