# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
5.131096827821533e-07 3.854426048930631e-46 5.157318700710232e-46 1.5805535820986235e-45 9.793622665350217e-45 6.507365987160741e-43 8.157378513182433e-41 1.4207707352028744e-38 3.1229856790457843e-38
5.250736448927506e-07 3.776150983342835e-46 5.0569181998980905e-46 1.5602817681157757e-45 9.873384222507662e-45 6.659979358727046e-43 8.416466275048817e-41 1.5132052442333902e-38 3.340987894152332e-38
5.373165656630395e-07 3.6994892954378945e-46 4.958529406696361e-46 1.540413474701345e-45 9.957191275576036e-45 6.816303009355323e-43 8.685774893410262e-41 1.611988695579265e-38 3.5744305595114147e-38
5.4984494945446e-07 3.62440737408799e-46 4.8621113167592605e-46 1.5209420713850778e-45 1.004513881566577e-44 6.9764305685502735e-43 8.965799897255883e-41 1.7175671185334593e-38 3.824414044662791e-38
5.626654522879044e-07 3.550872314251772e-46 4.7676237723470715e-46 1.501861078431447e-45 1.0137324826139674e-44 7.1404583458654055e-43 9.257064727358316e-41 1.8304182002837012e-38 4.092117299652385e-38
5.757848853798981e-07 3.478851902040173e-46 4.675027444674736e-46 1.48316416452617e-45 1.0233850295428831e-44 7.308485420941227e-43 9.560122475705716e-41 1.9510535448728166e-38 4.3788034846583577e-38
5.892102187612295e-07 3.4083146000999633e-46 4.584283816631506e-46 1.4648451445330047e-45 1.0334819225185277e-44 7.480613737384344e-43 9.87555774143618e-41 2.080021093935979e-38 4.685826093490388e-38
6.029485849799565e-07 3.3392295333081636e-46 4.4953551658637145e-46 1.44689797732022e-45 1.0440338633513607e-44 7.656948200668356e-43 1.0203988611487053e-40 2.2179077203232242e-38 5.014635407888949e-38
6.17007282890752e-07 3.271566474770703e-46 4.408204548213028e-46 1.429316763656279e-45 1.055051855304911e-44 7.837596780247906e-43 1.0546068774770083e-40 2.365342006965772e-38 5.366785311121985e-38
6.313937815326057e-07 3.205295832118819e-46 4.322795781502664e-46 1.412095744174294e-45 1.0665472023681801e-44 8.022670616088461e-43 1.0902489779326445e-40 2.522997224775485e-38 5.743940727581952e-38
6.461157240969403e-07 3.140388634096812e-46 4.2390934296641486e-46 1.3952292974047962e-45 1.0785315079763622e-44 8.212284129825498e-43 1.1273983442599184e-40 2.691594523732552e-38 6.147885687161264e-38
6.611809319882495e-07 3.0768165174349778e-46 4.1570627871975465e-46 1.3787119378765637e-45 1.0910166731682083e-44 8.406555140779581e-43 1.166132442569886e-40 2.871906351855543e-38 6.580531780024984e-38
6.765974089794179e-07 3.014551714001558e-46 4.076669863957918e-46 1.3625383142850908e-45 1.1040148941735072e-44 8.60560498706549e-43 1.2065332983329885e-40 3.064760118534439e-38 7.043927177999465e-38
6.923733454639272e-07 2.953567038227816e-46 3.99788137026133e-46 1.3467032077285467e-45 1.11753865943033e-44 8.809558652048048e-43 1.2486877901896385e-40 3.27104212042122e-38 7.540266534129153e-38
7.085171228072106e-07 2.8938358748003314e-46 3.920664702303429e-46 1.3312015300109366e-45 1.131600746038324e-44 9.018544896410436e-43 1.2926879639211825e-40 3.491701747994161e-38 8.071901510717033e-38
7.250373177994646e-07 2.8353321666149e-46 3.844987927884198e-46 1.316028322012372e-45 1.146214215662015e-44 9.232696396116322e-43 1.3386313680214642e-40 3.727755992532516e-38 8.641351846397043e-38
7.419427072122865e-07 2.778030402986323e-46 3.770819772432233e-46 1.3011787521263039e-45 1.161392409906298e-44 9.452149886562104e-43 1.3866214124141554e-40 3.9802942759704796e-38 9.251317456884904e-38
7.592422724615558e-07 2.7219056081087563e-46 3.6981296053223516e-46 1.2866481147636966e-45 1.1771489451953381e-44 9.677046313232755e-43 1.436767751972887e-40 4.2504836264154833e-38 9.9046914522316e-38
7.769452043790388e-07 2.6669333297611645e-46 3.62688742648023e-46 1.272431828924121e-45 1.1934977071957376e-44 9.907530989191729e-43 1.4891866966214396e-40 4.539574223226276e-38 1.0604573772929273e-37
7.950609080952509e-07 2.6130896282527077e-46 3.5570638532680954e-46 1.2585254368338356e-45 1.2104528448350842e-44 1.0143753759753809e-42 1.54400164992053e-40 4.848905339261423e-38 1.1354286045855766e-37
8.135990080361694e-07 2.5603510656029076e-46 3.4886301076454596e-46 1.2449246026509544e-45 1.228028763977625e-44 1.0385869174709585e-42 1.6013435781855355e-40 5.179911708476651e-38 1.2157387593605552e-37
8.325693530364543e-07 2.5086946949516e-46 3.4215580035991355e-46 1.2316251112378687e-45 1.24624012082989e-44 1.06340366684904e-42 1.661351512327406e-40 5.534130348317846e-38 1.3017692223578798e-37
8.519820215718901e-07 2.4580980501937507e-46 3.355819934836839e-46 1.2186228670011431e-45 1.265101815160265e-44 1.0888420748684602e-42 1.7241730847678451e-40 5.91320787089001e-38 1.3939286563384369e-37
8.718473271138315e-07 2.408539135834344e-46 3.29138886273877e-46 1.2059138927991447e-45 1.2846289834276672e-44 1.1149191193338991e-42 1.7899651039492606e-40 6.318908317198955e-38 1.49265496556624e-37
8.921758236084957e-07 2.359996417058656e-46 3.2282383045618066e-46 1.193494328917751e-45 1.304836991925554e-44 1.1416523257503511e-42 1.858894169141775e-40 6.753121551246523e-38 1.5984173667426268e-37
9.12978311084014e-07 2.312448810013308e-46 3.1663423218909078e-46 1.1813604321145261e-45 1.325741430057929e-44 1.169059788950315e-42 1.9311373284444345e-40 7.21787225575912e-38 1.7117186546048492e-37
9.342658413882192e-07 2.2658756722935834e-46 3.1056755093325386e-46 1.1695085747317892e-45 1.3473581038738995e-44 1.1971601957448409e-42 2.0068827830855657e-40 7.715329570750081e-38 1.833097590138301e-37
9.560497240602198e-07 2.220256793632655e-46 3.04621298344499e-46 1.1579352438791117e-45 1.3697030299962292e-44 1.2259728486524283e-42 2.086330641350461e-40 8.247817422053856e-38 1.9631314742600306e-37
9.78341532338879e-07 2.175572386788369e-46 2.9879303719006513e-46 1.1466370406857806e-45 1.3927924300869157e-44 1.2555176907628862e-42 2.1696937257030073e-40 8.817825589297747e-38 2.102438921602649e-37
1.0011531093113902e-06 2.1318030786233862e-46 2.9308038028752485e-46 1.1356106796238735e-45 1.4166427259989708e-44 1.2858153317964468e-42 2.2571984369226966e-40 9.428021565026565e-38 2.251682792673986e-37
1.0244965742052174e-06 2.088929901374581e-46 2.8748098946593533e-46 1.1248529879026248e-45 1.4412705357678236e-44 1.3168870754219318e-42 2.3490856793517934e-40 1.0081263263552077e-37 2.41157338883992e-37
1.048384328826741e-06 2.0469342841076167e-46 2.8199257454874107e-46 1.1143609049348222e-45 1.466692670598032e-44 1.3487549479013648e-42 2.4456118516389626e-40 1.0780612638178682e-37 2.582871821898964e-37
1.0728290641500308e-06 2.005798044352785e-46 2.7661289235797255e-46 1.1041314818760635e-45 1.492926133000815e-44 1.3814417281323163e-42 2.547049907677922e-40 1.1529350273839922e-37 2.7663936721943232e-37
1.0978437670592484e-06 1.9655033799182432e-46 2.7133974573929273e-46 1.0941618812377293e-45 1.5199881162352867e-44 1.4149709791633837e-42 2.6536904927732597e-40 1.233099102333531e-37 2.9630128714069843e-37
1.1234417272482566e-06 1.9260328608768176e-46 2.6617098260744787e-46 1.0844493765746196e-45 1.5478960052008808e-44 1.449367081262523e-42 2.7658431604225654e-40 1.3189300763081411e-37 3.1736658907588375e-37
1.149636544281106e-06 1.8873694217227696e-46 2.611044950116985e-46 1.0749913522482474e-45 1.5766673789202144e-44 1.484655266622608e-42 2.8838376754850484e-40 1.4108314347667963e-37 3.3993562093094496e-37
1.1764421348171486e-06 1.8494963536947868e-46 2.5613821822080124e-46 1.0657853032668523e-45 1.6063200147404792e-44 1.5208616557934816e-42 3.008025409914951e-40 1.5092354849623621e-37 3.641159116883483e-37
1.2038727400046132e-06 1.8123972972617577e-46 2.5127012982714016e-46 1.056828835203263e-45 1.6368718943674797e-44 1.558013295934962e-42 3.1387808376734446e-40 1.6146054175929933e-37 3.900226847516082e-37
1.2319429330465773e-06 1.7760562347677866e-46 2.4649824886959393e-46 1.048119664191801e-45 1.6683412118295375e-44 1.596138200990812e-42 3.2765031358987817e-40 1.727437516031923e-37 4.1777940959998314e-37
1.2606676269433496e-06 1.7404574832331022e-46 2.4182063497474953e-46 1.0396556170054648e-45 1.7007463834490567e-44 1.635265393889556e-42 3.421617899912314e-40 1.8482635236363066e-37 4.475183908478039e-37
1.2900620824153782e-06 1.7055856873075134e-46 2.372353875160752e-46 1.0314346312147125e-45 1.7341060598776839e-44 1.6754249508842334e-42 3.574578980170033e-40 1.9776531805403326e-37 4.7938140227141014e-37
1.3201419160108953e-06 1.6714258123731718e-46 2.327406447906744e-46 1.023454755429236e-45 1.7684391402272066e-44 1.716648048149898e-42 3.735870449838519e-40 2.1162169419464255e-37 5.135203627052998e-37
