# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.07680427348467332 1.0356965030959566e-19
0.07859508634347626 1.0357233732181188e-19
0.08042765483057629 1.035749033928633e-19
0.08230295254435131 1.0357735390896518e-19
0.08422197578416211 1.035796941414508e-19
0.08618574407966152 1.0358192901092451e-19
0.08819530073244539 1.0358406325513618e-19
0.09025171337033296 1.035861014290689e-19
0.09235607451457113 1.0358804779639945e-19
0.09450950216026408 1.0358990656488217e-19
0.09671314037033632 1.0359168162683092e-19
0.09896815988334524 1.0359337676763062e-19
0.10127575873546546 1.0359499558145297e-19
0.10363716289697593 1.0359654150489599e-19
0.10605362692358762 1.0359801780722741e-19
0.10852643462295801 1.0359942760115721e-19
0.11105689973674641 1.0360077394306964e-19
0.11364636663857243 1.0360205965718765e-19
0.11629621104824843 1.0360328744686762e-19
0.1190078407626656 1.036044599502039e-19
0.12178269640372161 1.03605579653213e-19
0.12462225218368743 1.0360664893873448e-19
0.1275280166884199 1.0360767005479855e-19
0.13050153367883624 1.0360864518225742e-19
0.1335443829110759 1.0360957641020297e-19
0.13665818097578622 1.0361046569753262e-19
0.13984458215697693 1.0361131488918763e-19
0.14310527931090045 1.0361212582530356e-19
0.14644200476542463 1.0361290027943409e-19
0.14985653124037576 1.0361363987550212e-19
0.15335067278934078 1.0361434614104855e-19
0.1569262857634292 1.0361502059264875e-19
0.1605852697975066 1.0361566462737612e-19
0.16432956881942368 1.0361627965571766e-19
0.16816117208277714 1.0361686699452724e-19
0.172082115223751 1.0361742787972327e-19
0.1760944813425998 1.0361796354648321e-19
0.1802004021103484 1.036184750385813e-19
0.18440205890129596 1.0361896349903749e-19
0.18870168395192646 1.0361942997974771e-19
0.1931015615468407 1.0361987539817686e-19
0.1976040292323402 1.0362030077565943e-19
0.20221147905830805 1.0362070706560196e-19
0.20692635884904578 1.0362109491657109e-19
0.21175117350374192 1.0362146539532994e-19
0.2166884863272632 1.0362181916685443e-19
0.22174092039197504 1.0362215695974936e-19
0.22691115993131514 1.0362247957969562e-19
0.23220195176586036 1.0362278763530744e-19
0.2376161067626448 1.0362308181419393e-19
0.24315650132850383 1.0362336270866438e-19
0.24882607893823822 1.0362363109841193e-19
0.25462785169840935 1.0362388727483043e-19
0.2605649019475973 1.036241318618126e-19
0.26664038389397104 1.0362436557667234e-19
0.27285752529104135 1.0362458867765635e-19
0.2792196291524867 1.0362480175979599e-19
0.2857300755069626 1.0362500515864315e-19
0.2923923231938275 1.0362519945308653e-19
0.2992099117007387 1.0362538505953543e-19
0.3061864630440946 1.0362556217221209e-19
0.31332568369332287 1.0362573145019094e-19
0.32063136654003577 1.036258930030921e-19
0.3281073929131 1.0362604733096216e-19
0.3357577346406907 1.0362619468586829e-19
0.343586456160426 1.0362633538126785e-19
0.3515977166787018 1.0362646974943051e-19
0.359795772380376 1.036265980442047e-19
0.368184978689974 1.036267206464935e-19
0.3767697925856183 1.036268376093762e-19
0.38555477496691104 1.0362694936874116e-19
0.394544593078027 1.0362705610410721e-19
0.4037440229873054 1.0362715805990492e-19
0.4131579521246571 1.0362725542792792e-19
0.42279138187813525 1.0362734822203057e-19
0.43264943025104924 1.036274369641228e-19
0.4427373345810337 1.0362752163091663e-19
0.4530604543225162 1.0362760262650368e-19
0.4636242738940635 1.036276799027153e-19
0.47443440559211736 1.0362775368577877e-19
0.48549659257266914 1.0362782426579068e-19
0.4968167119024568 1.0362789146793881e-19
0.5084007776813051 1.0362795599951083e-19
0.5202549442372687 1.0362801728060054e-19
0.5323855093962742 1.0362807577011249e-19
0.5447989178279997 1.0362813187881482e-19
0.557501764469769 1.036281852038434e-19
0.5705007980302781 1.0362823620205409e-19
0.5838029245750183 1.0362828500972666e-19
0.5974152111952977 1.0362833151927388e-19
0.6113448897628128 1.0362837597187822e-19
