# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
4.376643183506652e-06 1.3732668405664374e-33
4.478691527118417e-06 1.466851958903031e-33
4.583119288927478e-06 1.5670267176182583e-33
4.689981948824612e-06 1.6742602859774856e-33
4.799336280301815e-06 1.7890553585757296e-33
4.911240380614659e-06 1.911950553655707e-33
5.0257537016479225e-06 2.0435229829415503e-33
5.142937081500915e-06 2.1843910054766286e-33
5.262852776809252e-06 2.3352171783658897e-33
5.385564495820272e-06 2.496711418793343e-33
5.511137432239651e-06 2.6696343921426098e-33
5.639638299867211e-06 2.854801142665987e-33
5.771135368040315e-06 3.0530849838141117e-33
5.905698497903673e-06 3.2654216669874284e-33
6.043399179524854e-06 3.492813848518851e-33
6.184310569875183e-06 3.736335876216444e-33
6.32850753169624e-06 3.9971389183809454e-33
6.47606667327258e-06 4.276456459838305e-33
6.627066389131828e-06 4.575610190954098e-33
6.781586901693754e-06 4.896016318187065e-33
6.939710303890459e-06 5.2391923258794584e-33
7.101520602780329e-06 5.60676422186911e-33
7.267103764178904e-06 6.000474301349853e-33
7.436547758330399e-06 6.422189466069937e-33
7.609942606644117e-06 6.873910138623785e-33
7.787380429520604e-06 7.357779814279451e-33
7.968955495292936e-06 7.876095296110378e-33
8.15476427030917e-06 8.43131766192073e-33
8.344905470182516e-06 9.026084015654974e-33
8.539480112236516e-06 9.663220079198596e-33
8.738591569173047e-06 1.03457536844775e-32
8.942345623991688e-06 1.1076929230510162e-32
9.150850526189614e-06 1.186022317394911e-32
9.364217049271877e-06 1.2699360627551557e-32
9.58255854960264e-06 1.3598333144896513e-32
9.805991026628606e-06 1.4561417776875306e-32
1.0034633184506672e-05 1.5593197490305361e-32
1.0268606495168497e-05 1.669858304621144e-32
1.0508035262855554e-05 1.788283644176927e-32
1.07530466901589e-05 1.9151596027596893e-32
1.1003770945598772e-05 2.0510903420361007e-32
1.1260341232779899e-05 2.1967232338302408e-32
1.1522893861159297e-05 2.3527519497320877e-32
1.1791568318464117e-05 2.51991977141753e-32
1.206650734479802e-05 2.699023137515471e-32
1.2347857008475478e-05 2.8909154437901316e-32
1.263576678362426e-05 3.09651111477612e-32
1.293038962959737e-05 3.316789966255633e-32
1.3231882072236462e-05 3.5528018790939234e-32
1.3540404287030327e-05 3.805671807093783e-32
1.3856120184212054e-05 4.0766051420486604e-32
1.4179197495840522e-05 4.366893462006825e-32
1.4509807864912299e-05 4.6779206897153e-32
1.484812693655133e-05 5.011169690574289e-32
1.5194334451324849e-05 5.368229341443536e-32
1.5548614340735104e-05 5.750802103624671e-32
1.5911154824937624e-05 6.160712136130017e-32
1.6282148512737936e-05 6.599913987617932e-32
1.6661792503919872e-05 7.070501907928403e-32
1.7050288493959805e-05 7.574719823763302e-32
1.7447842881182494e-05 8.11497202498398e-32
1.785466687641539e-05 8.693834613015293e-32
1.8270976615199758e-05 9.314067764401834e-32
1.869699327261814e-05 9.978628868261638e-32
1.91329431807992e-05 1.069068659904065e-31
1.957905794916243e-05 1.145363599167322e-31
2.003557458746648e-05 1.2271114589230126e-31
2.0502735631726606e-05 1.314701973996156e-31
2.0980789273068064e-05 1.4085527124837806e-31
2.1469989489583918e-05 1.509111060257604e-31
2.1970596181267336e-05 1.6168563465602384e-31
2.2482875308090033e-05 1.7323021206776403e-31
2.3007099031300245e-05 1.8559985903877206e-31
2.354354585801526e-05 1.988535233523861e-31
2.4092500789185385e-05 2.1305435950322554e-31
2.4654255471007912e-05 2.28270028246963e-31
2.5229108349871537e-05 2.445730174014943e-31
2.5817364830913554e-05 2.6204098539567117e-31
2.641933744027406e-05 2.807571291686071e-31
2.7035345991133382e-05 3.008105781283402e-31
2.7665717753620915e-05 3.2229681600591787e-31
2.8310787628685666e-05 3.453181325657726e-31
2.8970898326020842e-05 3.6998410726701866e-31
2.964640054613707e-05 3.964121271086403e-31
3.033765316668089e-05 4.247279410649036e-31
3.104502343309761e-05 4.550662536735378e-31
3.176888715373972e-05 4.875713604778685e-31
3.25096288995246e-05 5.223978283194299e-31
3.326764220824756e-05 5.597112235094614e-31
3.4043329793658724e-05 5.996888913145581e-31
3.483710375941493e-05 6.425207902517165e-31
3.5649385818020195e-05 6.88410385028881e-31
3.648060751487119e-05 7.375756022069143e-31
3.73312104575266e-05 7.902498529183302e-31
3.820164655032238e-05 8.466831272657666e-31
3.90923782344573e-05 9.071431653710082e-31
4.0003878733676586e-05 9.719167103449173e-31
4.093663230568398e-05 1.0413108488186992e-30
4.1891134499415887e-05 1.1156544450477922e-30
4.2867892418314344e-05 1.195299674987852e-30
4.386742498973848e-05 1.2806236672020672e-30
4.489026324065786e-05 1.3720302578683076e-30
4.5936950579773975e-05 1.469951867649093e-30
4.700804308621986e-05 1.5748515087332503e-30
4.8104109804991236e-05 1.687224930827306e-30
