# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
2.5817364830913554e-05 3.850062120582925e-33
2.641933744027406e-05 4.1255403932561005e-33
2.7035345991133382e-05 4.4207220881756174e-33
2.7665717753620915e-05 4.737015537763872e-33
2.8310787628685666e-05 5.075929621263701e-33
2.8970898326020842e-05 5.4390809290334e-33
2.964640054613707e-05 5.82820143559195e-33
3.033765316668089e-05 6.245146717329315e-33
3.104502343309761e-05 6.691904753307829e-33
3.176888715373972e-05 7.170605350262305e-33
3.25096288995246e-05 7.683530235771287e-33
3.326764220824756e-05 8.233123866633943e-33
3.4043329793658724e-05 8.822005002756669e-33
3.483710375941493e-05 9.452979100345243e-33
3.5649385818020195e-05 1.0129051581928417e-32
3.648060751487119e-05 1.0853442044717825e-32
3.73312104575266e-05 1.1629599473062344e-32
3.820164655032238e-05 1.2461218525284798e-32
3.90923782344573e-05 1.335225697003353e-32
4.0003878733676586e-05 1.4306954352438982e-32
4.093663230568398e-05 1.5329851975873228e-32
4.1891134499415887e-05 1.6425814290979944e-32
4.2867892418314344e-05 1.7600051789900124e-32
4.386742498973848e-05 1.8858145510285975e-32
4.489026324065786e-05 2.0206073260805698e-32
4.5936950579773975e-05 2.1650237687401253e-32
4.700804308621986e-05 2.3197496307629174e-32
4.8104109804991236e-05 2.4855193648980256e-32
4.922573304926602e-05 2.6631195636210345e-32
5.0373508709772956e-05 2.853392638241822e-32
5.154804657137365e-05 3.05724075489197e-32
5.27499706370262e-05 3.275630044995275e-32
5.397991945930254e-05 3.509595108988492e-32
5.5238546479635675e-05 3.760243833298115e-32
5.6526520375476976e-05 4.028762541891315e-32
5.784452541554797e-05 4.3164215051130524e-32
5.9193261823375433e-05 4.6245808299977735e-32
6.057344614930286e-05 4.954696757809342e-32
6.198581165117595e-05 5.308328396220217e-32
6.34311086839044e-05 5.687144915293538e-32
6.491010509810695e-05 6.092933238288051e-32
6.642358664805138e-05 6.527606260263208e-32
6.797235740910648e-05 6.993211629531977e-32
6.955724020492732e-05 7.491941129191147e-32
7.117907704460117e-05 8.026140698258829e-32
7.283872956998614e-05 8.598321134371038e-32
7.453707951348025e-05 9.211169522536202e-32
7.627502916646401e-05 9.867561437123967e-32
7.805350185866558e-05 1.0570573967069738e-31
7.987344244870308e-05 1.132349961722315e-31
8.173581782606456e-05 1.2129861141843494e-31
8.364161742479263e-05 1.2993427369468967e-31
8.559185374914618e-05 1.3918230081729599e-31
8.758756291151902e-05 1.4908582012183748e-31
8.96298051829007e-05 1.5969096034872654e-31
9.17196655561724e-05 1.7104705616059823e-31
9.385825432253677e-05 1.832068660650591e-31
9.604670766138824e-05 1.962268045565146e-31
9.828618824393714e-05 2.1016718933198104e-31
0.00010057788585090809 2.2509250447809726e-31
0.00010292301800464121 2.4107168056980505e-31
0.00010532283061593165 2.581783926649119e-31
0.00010777859864595113 2.7649137722331376e-31
0.00011029162678360347 2.960947690241144e-31
0.00011286325013867351 3.170784591987805e-31
0.00011549483495113791 3.3953847554242276e-31
0.00011818777931701482 3.635773863090149e-31
0.0001209435139311377 3.893047287384343e-31
0.00012376350284724815 4.168374636037599e-31
0.00012664924425581149 4.463004571052094e-31
0.00012960227127996844 4.778269914720833e-31
0.00013262415279004548 5.115593056650512e-31
0.00013571649423705693 5.476491675972201e-31
0.0001388809385056415 5.8625847931280735e-31
0.00014211916678688624 6.275599165753109e-31
0.00014543289947150178 6.717376043219935e-31
0.0001488238970638237 7.18987829436532e-31
0.00015229396111712465 7.695197922750954e-31
0.00015584493519073535 8.235563983514574e-31
0.00015947870582948208 8.81335091541609e-31
0.00016319720356596128 9.431087301055091e-31
0.00016700240394618395 1.0091465067412936e-30
0.00017089632857913436 1.0797349137813098e-30
0.000174881046210801 1.1551787545086054e-30
0.00017895867382325032 1.2358022014122295e-30
0.0001831313777593269 1.3219499020071853e-30
0.00018740137487357792 1.4139881326163752e-30
0.00019177093371001327 1.5123060002422765e-30
0.000196242375707327 1.6173166923431096e-30
